"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rec_attempt","rec_air_yards","rec_yards_gained","rec_yards_gained_exp","rec_touchdown","rec_touchdown_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","route_participation_proxy","team_rec_yds_exp","receiving_market_share"
"2023",9,"00-0033895","Gerald Everett","TE","LAC",2,1.72,2,-7,18,9.42,0,0.01,3.8,2.7,1.1,-0.01,1.72,24.71,0.381222177256172
"2023",9,"00-0035329","Donald Parham","TE","LAC",0,1.34,2,10,0,9.58,0,0.67,0,6.3,-6.3,-0.67,1.34,24.71,0.387697288547147
"2023",9,"00-0037805","Jeremy Ruckert","TE","NYJ",1,0.76,1,4,7,5.58,0,0,1.7,1.34,0.36,0,0.76,68.22,0.0817941952506596
,,,,,,,,,,,,,,,,,,,,
"2023",9,"00-0034270","Tyler Conklin","TE","NYJ",6,3.83,6,48,66,34.65,0,0.37,12.6,9.5,3.1,-0.37,3.83,68.22,0.507915567282322
"2023",9,"00-0037475","Stone Smartt","TE","LAC",0,0.86,1,-1,0,5.71,0,0,0,1.45,-1.45,0,0.86,24.71,0.231080534196682
"2023",9,"00-0036332","Josiah Deguara","TE","GB",1,0.77,1,5,7,6.87,0,0,1.7,1.48,0.22,0,0.77,39.25,0.175031847133758
"2023",9,"00-0039144","Luke Musgrave","TE","GB",3,2.85,4,31,51,32.38,1,0.07,14.1,6.54,7.56,0.93,2.85,39.25,0.824968152866242
"2023",9,"00-0033110","Tyler Higbee","TE","LA",0,0.74,1,4,0,5.11,0,0,0,1.27,-1.27,0,0.74,5.11,1
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",9,"00-0030506","Travis Kelce","TE","KC",3,3.44,4,-3,14,24.59,0,0.01,4.4,5.96,-1.56,-0.01,3.44,50.51,0.486834290239556
"2023",9,"00-0036637","Noah Gray","TE","KC",3,2.18,3,24,34,25.92,0,0.06,6.4,5.13,1.27,-0.06,2.18,50.51,0.513165709760444
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",9,"00-0034798","Durham Smythe","TE","MIA",3,2.34,3,4,17,15.47,0,0.01,4.7,3.93,0.77,-0.01,2.34,15.47,1
"2023",9,"00-0036970","Kyle Pitts","TE","ATL",4,3,5,54,56,40.98,0,0.02,9.6,7.23,2.37,-0.02,3,75.83,0.540419359092707
"2023",9,"00-0033858","Jonnu Smith","TE","ATL",5,4.62,6,12,100,34.85,1,0.17,21,13.56,7.44,0.1,4.62,75.83,0.459580640907293
,,,,,,,,,,,,,,,,,,,,
"2023",9,"00-0033246","Johnny Mundt","TE","MIN",1,0.79,1,0,18,5.47,0,0,2.8,1.35,1.45,0,0.79,87.97,0.062180288734796
"2023",9,"00-0035229","T.J. Hockenson","TE","MIN",7,7.79,12,76,69,73.6,0,0.62,13.9,18.84,-4.94,-0.62,7.79,87.97,0.836648857565079
"2023",9,"00-0035249","Josh Oliver","TE","MIN",2,1.7,2,-7,1,8.9,0,0.08,2.1,3.09,-0.99,-0.08,1.7,87.97,0.101170853700125
,,,,,,,,,,,,,,,,,,,,
"2023",9,"00-0038115","Daniel Bellinger","TE","NYG",3,2.05,3,24,43,24.65,0,0.01,7.3,5.51,1.79,-0.01,2.05,24.65,1
"2023",9,"00-0039066","Michael Mayer","TE","LV",2,1.64,2,0,11,8.95,0,0.18,3.1,3.59,-0.49,-0.18,1.64,13.6,0.658088235294118
"2023",9,"00-0032392","Austin Hooper","TE","LV",1,0.79,1,1,10,4.65,0,0,2,1.27,0.73,0,0.79,13.6,0.341911764705882
,,,,,,,,,,,,,,,,,,,,
"2023",9,"00-0034753","Mark Andrews","TE","BAL",9,7.34,10,66,80,79.72,0,0.36,17,17.46,-0.460000000000001,-0.36,7.34,105.6,0.754924242424242
"2023",9,"00-0036244","Colby Parkinson","TE","SEA",1,0.8,1,6,6,8.41,0,0,1.6,1.65,-0.0499999999999998,0,0.8,19.65,0.427989821882952
"2023",9,"00-0037838","Isaiah Likely","TE","BAL",4,3.12,4,14,42,25.88,0,0.42,8.2,8.21,-0.0100000000000016,-0.42,3.12,105.6,0.245075757575758
"2023",9,"00-0034159","Will Dissly","TE","SEA",0,0.48,1,8,0,6.29,0,0,0,1.12,-1.12,0,0.48,19.65,0.320101781170483
,,,,,,,,,,,,,,,,,,,,
"2023",9,"00-0035644","Noah Fant","TE","SEA",0,0.78,1,1,0,4.95,0,0,0,1.29,-1.29,0,0.78,19.65,0.251908396946565
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",9,"00-0034383","Dalton Schultz","TE","HOU",10,7.19,11,68,130,68.08,1,0.75,27,18.48,8.52,0.25,7.19,68.08,1
"2023",9,"00-0038129","Cade Otton","TE","TB",6,5.57,9,73,67,55.69,2,0.9,24.7,16.56,8.14,1.1,5.57,55.69,1
"2023",9,"00-0037304","Connor Heyward","TE","PIT",2,2.05,3,4,16,14.96,0,0.01,3.6,3.6,0,-0.01,2.05,20.16,0.742063492063492
"2023",9,"00-0038558","Darnell Washington","TE","PIT",1,0.76,1,2,7,5.2,0,0.01,1.7,1.31,0.39,-0.01,0.76,20.16,0.257936507936508
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",9,"00-0037809","Chigoziem Okonkwo","TE","TEN",3,2.44,4,34,28,23,0,0.08,5.8,5.22,0.58,-0.08,2.44,27.72,0.82972582972583
"2023",9,"00-0038589","Josh Whyle","TE","TEN",0,0.25,1,19,0,4.72,0,0.25,0,2.25,-2.25,-0.25,0.25,27.72,0.17027417027417
"2023",9,"00-0033090","Hunter Henry","TE","NE",4,3.87,6,57,39,46.41,1,0.41,13.9,10.95,2.95,0.59,3.87,65.72,0.706177723676202
,,,,,,,,,,,,,,,,,,,,
"2023",9,"00-0031260","Logan Thomas","TE","WAS",4,3.56,5,19,31,27.6,0,0.39,7.1,8.64,-1.54,-0.39,3.56,36.91,0.747764833378488
"2023",9,"00-0036628","John Bates","TE","WAS",1,1.18,2,14,-5,9.31,0,0.33,0.5,4.07,-3.57,-0.33,1.18,36.91,0.252235166621512
"2023",9,"00-0034829","Mike Gesicki","TE","NE",0,0.85,2,43,0,19.31,0,0.07,0,3.23,-3.23,-0.07,0.85,65.72,0.293822276323798
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0036970","Kyle Pitts","TE","ATL",3,3.71,5,36,30,41.98,0,0.01,6,7.97,-1.97,-0.01,3.71,68.62,0.611774992713495
"2023",10,"00-0037744","Trey McBride","TE","ARI",8,6.44,9,85,131,79.42,0,0.07,21.1,14.83,6.27,-0.07,6.44,107.42,0.73934090485943
"2023",10,"00-0032141","Geoff Swaim","TE","ARI",2,1.61,2,9,13,13.62,0,0.05,3.3,3.27,0.0299999999999998,-0.05,1.61,107.42,0.126792031279091
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0033858","Jonnu Smith","TE","ATL",1,1.74,3,50,1,26.64,0,0.04,1.1,4.66,-3.56,-0.04,1.74,68.62,0.388225007286505
"2023",10,"00-0039041","Elijah Higgins","TE","ARI",0,0.67,1,18,0,14.38,0,0,0,2.13,-2.13,0,0.67,107.42,0.133867063861478
"2023",10,"00-0036290","Cole Kmet","TE","CHI",5,4.53,7,30,45,39.39,0,0.06,9.6,10.2,-0.6,-0.25,4.53,39.39,1
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0037005","Tommy Tremble","TE","CAR",3,2.12,3,16,16,19.65,0,0.09,4.6,4.61,-0.0100000000000007,-0.09,2.12,46.35,0.423948220064725
"2023",10,"00-0034830","Hayden Hurst","TE","CAR",2,2.28,4,34,14,26.7,0,0.01,3.4,5.02,-1.62,-0.01,2.28,46.35,0.576051779935275
"2023",10,"00-0033885","David Njoku","TE","CLE",6,6.64,9,5,58,38.07,0,0.17,11.8,11.48,0.32,-0.17,6.64,47.51,0.80130498842349
"2023",10,"00-0034753","Mark Andrews","TE","BAL",2,2.65,4,26,44,27.53,0,0.42,6.4,7.93,-1.53,-0.42,2.65,34.38,0.800756253635835
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0037838","Isaiah Likely","TE","BAL",1,0.78,1,5,5,6.85,0,0.02,1.5,1.6,-0.1,-0.02,0.78,34.38,0.199243746364165
"2023",10,"00-0034364","Jordan Akins","TE","CLE",1,0.76,1,5,8,6.73,0,0,1.8,1.44,0.36,0,0.76,47.51,0.141654388549779
"2023",10,"00-0036232","Harrison Bryant","TE","CLE",1,0.48,1,0,3,2.71,0,0,1.5,1.05,0.45,0,0.48,47.51,0.0570406230267312
"2023",10,"00-0038933","Dalton Kincaid","TE","BUF",5,3.75,6,37,51,32.59,1,0.22,16.1,8.34,7.76,0.78,3.75,32.59,1
"2023",10,"00-0037539","Lucas Krull","TE","DEN",0,0.86,1,-2,0,5.49,0,0,0,1.41,-1.41,0,0.86,22.89,0.239842726081258
"2023",10,"00-0031484","Chris Manhertz","TE","DEN",1,0.79,1,3,6,6.71,0,0,1.6,1.47,0.13,0,0.79,22.89,0.293141109654871
"2023",10,"00-0036422","Adam Trautman","TE","DEN",2,1.22,2,10,15,10.69,0,0,3.5,2.31,1.19,0,1.22,22.89,0.467016164263871
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0039065","Sam LaPorta","TE","DET",4,3.66,5,47,40,49.34,0,0.04,8,8.84,-0.84,-0.04,3.66,75.5,0.653509933774834
"2023",10,"00-0033895","Gerald Everett","TE","LAC",0,1.03,2,29,0,18.81,0,0.05,0,3.19,-3.19,-0.05,1.03,56,0.335892857142857
"2023",10,"00-0036754","Brock Wright","TE","DET",2,2.47,3,11,23,26.16,1,0.25,10.3,6.57,3.73,0.75,2.47,75.5,0.346490066225166
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0037475","Stone Smartt","TE","LAC",0,1.67,3,38,0,24.36,0,0.58,0,7.56,-7.56,-0.58,1.67,56,0.435
"2023",10,"00-0035329","Donald Parham","TE","LAC",2,1.61,2,5,18,12.83,0,0,3.8,2.92,0.88,0,1.61,56,0.229107142857143
"2023",10,"00-0037304","Connor Heyward","TE","PIT",3,3.06,4,9,32,22.5,0,0.01,6.2,5.38,0.82,-0.01,3.06,28.18,0.798438608942512
"2023",10,"00-0038996","Tucker Kraft","TE","GB",1,2.1,3,11,6,16.9,0,0.03,1.6,3.96,-2.36,-0.03,2.1,47.05,0.359192348565356
"2023",10,"00-0038558","Darnell Washington","TE","PIT",1,0.79,1,0,6,5.68,0,0,1.6,1.36,0.24,0,0.79,28.18,0.201561391057488
"2023",10,"00-0039144","Luke Musgrave","TE","GB",2,1.79,4,68,64,30.15,0,0.54,8.4,8.06,0.34,-0.54,1.79,47.05,0.640807651434644
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0035771","Mitchell Wilcox","TE","CIN",0,0.79,1,0,0,4.82,0,0,0,1.28,-1.28,0,0.79,79.57,0.0605755938167651
"2023",10,"00-0034613","Tanner Hudson","TE","CIN",6,5.25,7,29,33,49.66,0,0.05,9.3,10.53,-1.23,-0.05,5.25,79.57,0.624104562020862
"2023",10,"00-0034383","Dalton Schultz","TE","HOU",4,3.67,6,81,71,60.3,0,0.08,11.1,10.2,0.9,-0.08,3.67,60.3,1
"2023",10,"00-0034970","Irv Smith","TE","CIN",1,0.86,1,-1,6,5.7,0,0,1.6,1.45,0.15,0,0.86,79.57,0.0716350383310293
"2023",10,"00-0035631","Drew Sample","TE","CIN",2,1.89,3,25,12,19.39,0,0.06,3.2,4.19,-0.99,-0.06,1.89,79.57,0.243684805831343
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0034829","Mike Gesicki","TE","NE",2,1.73,3,32,22,23.2,0,0.2,4.2,5.27,-1.07,-0.2,1.73,55.05,0.421435059037239
"2023",10,"00-0033217","Mo Alie-Cox","TE","IND",0,0.64,1,14,0,11.43,0,0,0,1.79,-1.79,0,0.64,34.13,0.334895985936127
"2023",10,"00-0033090","Hunter Henry","TE","NE",3,3.08,5,33,21,31.85,0,0.43,5.1,8.87,-3.77,-0.43,3.08,55.05,0.578564940962761
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0036876","Kylen Granson","TE","IND",1,1.64,2,-1,5,9.62,0,0,1.5,2.63,-1.13,0,1.64,34.13,0.281863463228831
"2023",10,"00-0038394","Will Mallory","TE","IND",1,1.43,2,9,7,13.08,0,0,1.7,2.76,-1.06,0,1.43,34.13,0.383240550835043
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0035229","T.J. Hockenson","TE","MIN",11,10.11,15,134,134,120.74,1,0.7,30.4,26.39,4.01,0.3,10.11,132.73,0.9096662397348
"2023",10,"00-0036040","Juwan Johnson","TE","NO",1,1.81,3,47,2,31.71,0,0.06,1.2,5.36,-4.16,-0.06,1.81,31.71,1
"2023",10,"00-0033246","Johnny Mundt","TE","MIN",2,1.68,2,-3,8,11.99,0,0.01,2.8,2.94,-0.14,-0.01,1.68,132.73,0.0903337602652
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0038041","Jake Ferguson","TE","DAL",4,4.37,7,34,26,35.66,1,1.29,12.6,15.68,-3.08,-0.29,4.37,41.81,0.852906003348481
"2023",10,"00-0038547","Luke Schoonmaker","TE","DAL",0,0.82,1,0,0,6.15,0,0,0,1.45,-1.45,0,0.82,41.81,0.147093996651519
"2023",10,"00-0038115","Daniel Bellinger","TE","NYG",2,2.3,3,8,34,15.97,0,0,5.4,3.91,1.49,0,2.3,23.29,0.685702018033491
"2023",10,"00-0036145","Lawrence Cager","TE","NYG",1,1.08,2,14,10,7.32,1,0.44,8,4.43,3.57,0.56,1.08,23.29,0.314297981966509
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0039066","Michael Mayer","TE","LV",3,3.47,5,15,19,24.97,1,0.44,10.9,8.61,2.29,0.56,3.47,31.51,0.792446842272295
"2023",10,"00-0034270","Tyler Conklin","TE","NYJ",7,4.81,7,47,70,45.46,0,0.03,14,9.52,4.48,-0.03,4.81,51.33,0.885641924800312
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0032392","Austin Hooper","TE","LV",1,0.71,1,5,7,6.54,0,0,1.7,1.37,0.33,0,0.71,31.51,0.207553157727705
"2023",10,"00-0032134","C.J. Uzomah","TE","NYJ",1,0.79,1,2,6,5.87,0,0,1.6,1.4,0.2,0,0.79,51.33,0.114358075199688
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0033288","George Kittle","TE","SF",3,2.02,4,75,116,46.48,1,0.08,20.6,7.12,13.48,0.92,2.02,46.48,1
"2023",10,"00-0033881","Evan Engram","TE","JAX",4,5.65,7,2,12,38,0,0.02,5.2,9.59,-4.39,-0.02,5.65,50.47,0.752922528234595
"2023",10,"00-0038935","Brenton Strange","TE","JAX",0,0.56,1,18,0,12.47,0,0.01,0,1.85,-1.85,-0.01,0.56,50.47,0.247077471765405
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0038589","Josh Whyle","TE","TEN",2,3.01,5,64,16,42.07,0,0.19,3.6,8.34,-4.74,-0.19,3.01,72.21,0.582606287217837
"2023",10,"00-0037809","Chigoziem Okonkwo","TE","TEN",3,3.26,6,53,27,30.14,0,0.5,5.7,9.26,-3.56,-0.5,3.26,72.21,0.417393712782163
"2023",10,"00-0038129","Cade Otton","TE","TB",2,1.87,3,20,10,16.79,0,0.32,3,5.48,-2.48,-0.32,1.87,16.79,1
"2023",10,"00-0036628","John Bates","TE","WAS",3,2.51,3,0,21,16.54,0,0,5.1,4.2,0.9,0,2.51,46.06,0.35909683022145
,,,,,,,,,,,,,,,,,,,,
"2023",10,"00-0034159","Will Dissly","TE","SEA",2,1.68,2,2,22,12.74,0,0.01,4.2,2.99,1.21,-0.01,1.68,41.84,0.304493307839388
"2023",10,"00-0031260","Logan Thomas","TE","WAS",5,3.8,5,18,40,29.52,0,0.01,9,6.83,2.17,-0.01,3.8,46.06,0.64090316977855
"2023",10,"00-0035644","Noah Fant","TE","SEA",2,2.32,3,13,6,24.69,0,0.02,2.6,4.92,-2.32,-0.02,2.32,41.84,0.5901051625239
"2023",10,"00-0036244","Colby Parkinson","TE","SEA",1,0.74,1,3,3,4.41,0,0.06,1.3,1.51,-0.21,-0.06,0.74,41.84,0.105401529636711
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0037744","Trey McBride","TE","ARI",5,5.02,7,47,43,57.88,0,0.03,9.3,11,-1.7,-0.03,5.02,85.35,0.678148799062683
"2023",11,"00-0034383","Dalton Schultz","TE","HOU",2,1.96,3,35,32,27.4,1,0.42,11.2,7.22,3.98,0.58,1.96,27.4,1
"2023",11,"00-0039041","Elijah Higgins","TE","ARI",1,1.61,2,6,2,12.46,0,0.01,1.2,2.91,-1.71,-0.01,1.61,85.35,0.145987111892209
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0032141","Geoff Swaim","TE","ARI",2,1.57,2,11,15,15.01,0,0.01,3.5,3.11,0.39,-0.01,1.57,85.35,0.175864089045108
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0036290","Cole Kmet","TE","CHI",3,3.2,4,0,20,20.31,0,0.02,5,5.34,-0.34,-0.02,3.2,30.54,0.665029469548134
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0039065","Sam LaPorta","TE","DET",3,3.22,5,38,18,35.16,0,0.02,6.8,8.08,-1.28,-0.02,3.22,35.16,1
"2023",11,"00-0024243","Marcedes Lewis","TE","CHI",0,0.75,1,9,0,10.23,0,0.01,0,1.81,-1.81,-0.01,0.75,30.54,0.334970530451866
"2023",11,"00-0034753","Mark Andrews","TE","BAL",2,1.42,2,15,23,15.57,0,0.1,4.3,3.6,0.7,-0.1,1.42,37.72,0.412778366914104
"2023",11,"00-0034613","Tanner Hudson","TE","CIN",4,2.66,4,40,49,36.32,0,0.01,8.9,6.36,2.54,-0.01,2.66,58.6,0.619795221843004
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0035631","Drew Sample","TE","CIN",2,1.54,2,9,19,16.98,0,0.02,3.9,3.34,0.56,-0.02,1.54,58.6,0.289761092150171
"2023",11,"00-0034970","Irv Smith","TE","CIN",0,0.78,1,0,0,5.3,0,0,0,1.33,-1.33,0,0.78,58.6,0.0904436860068259
"2023",11,"00-0037838","Isaiah Likely","TE","BAL",0,1.56,2,8,0,13.85,0,0.01,0,2.98,-2.98,-0.01,1.56,37.72,0.367179215270414
"2023",11,"00-0038046","Charlie Kolar","TE","BAL",1,0.79,1,6,13,8.3,0,0,2.3,1.63,0.67,0,0.79,37.72,0.220042417815483
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0038547","Luke Schoonmaker","TE","DAL",2,1.2,2,23,23,15.89,1,0.37,10.3,5.03,5.27,0.63,1.2,46.29,0.343270684813135
"2023",11,"00-0038041","Jake Ferguson","TE","DAL",3,3.79,5,12,32,30.4,0,0.09,6.2,7.36,-1.16,-0.09,3.79,46.29,0.656729315186865
"2023",11,"00-0036438","Stephen Sullivan","TE","CAR",1,0.46,1,20,20,11.01,0,0.02,3,1.65,1.35,-0.02,0.46,27.75,0.396756756756757
"2023",11,"00-0037005","Tommy Tremble","TE","CAR",1,1.95,3,18,4,16.74,1,0.54,7.4,6.88,0.52,0.46,1.95,27.75,0.603243243243243
"2023",11,"00-0039144","Luke Musgrave","TE","GB",4,4.09,6,32,28,43.3,0,0.03,6.8,8.61,-1.81,-0.03,4.09,54.98,0.787559112404511
"2023",11,"00-0035329","Donald Parham","TE","LAC",4,3.59,6,66,57,53.49,0,0.18,9.7,9.99,-0.290000000000001,-0.18,3.59,75.01,0.713104919344087
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0037475","Stone Smartt","TE","LAC",1,1.87,3,21,51,21.52,1,0.42,12.1,6.51,5.59,0.58,1.87,75.01,0.286895080655913
"2023",11,"00-0038996","Tucker Kraft","TE","GB",2,1.57,2,6,32,11.68,0,0,5.2,2.77,2.43,0,1.57,54.98,0.212440887595489
"2023",11,"00-0039066","Michael Mayer","TE","LV",4,3.85,5,17,46,31.64,0,0.02,8.6,7.11,1.49,-0.02,3.85,42.18,0.750118539592224
"2023",11,"00-0038720","Julian Hill","TE","MIA",1,0.77,1,7,10,8.16,0,0,0,1.59,-1.59,0,0.77,8.16,1
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0032392","Austin Hooper","TE","LV",0,0.66,1,13,0,10.54,0,0.01,0,1.74,-1.74,-0.01,0.66,42.18,0.249881460407776
"2023",11,"00-0035249","Josh Oliver","TE","MIN",4,2.56,4,29,47,27.22,1,0.47,14.7,8.08,6.62,0.53,2.56,82.44,0.330179524502669
"2023",11,"00-0035229","T.J. Hockenson","TE","MIN",4,4.55,7,69,55,55.22,0,0.09,9.5,10.62,-1.12,-0.09,4.55,82.44,0.669820475497331
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0036422","Adam Trautman","TE","DEN",2,1.14,2,26,33,19.82,0,0.01,5.3,3.16,2.14,-0.01,1.14,19.82,1
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0038115","Daniel Bellinger","TE","NYG",3,2.06,3,26,38,24.47,0,0.04,6.8,4.76,2.04,-0.04,2.06,24.47,1
"2023",11,"00-0031260","Logan Thomas","TE","WAS",5,5.18,8,64,58,51.06,0,0.78,8.8,14.96,-6.16,-0.78,5.18,70.47,0.724563644103874
"2023",11,"00-0036628","John Bates","TE","WAS",2,1.49,2,11,15,14.22,0,0.01,3.5,2.95,0.55,-0.01,1.49,70.47,0.201787994891443
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0037078","Cole Turner","TE","WAS",1,0.77,1,3,7,5.19,0,0,1.7,1.3,0.4,0,0.77,70.47,0.0736483610046828
"2023",11,"00-0038933","Dalton Kincaid","TE","BUF",6,4.69,7,45,46,44.73,0,0.06,10.6,9.54,1.06,-0.06,4.69,56.72,0.78861071932299
"2023",11,"00-0036590","Quintin Morris","TE","BUF",1,1.15,2,18,11,11.99,0,0.41,2.1,4.79,-2.69,-0.41,1.15,56.72,0.21138928067701
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0037805","Jeremy Ruckert","TE","NYJ",3,2.67,4,32,25,29.15,0,0.01,5.5,5.63,-0.13,-0.01,2.67,48.2,0.604771784232365
"2023",11,"00-0034270","Tyler Conklin","TE","NYJ",2,2.1,3,17,18,19.05,0,0.01,3.8,4.04,-0.24,-0.01,2.1,48.2,0.395228215767635
"2023",11,"00-0036637","Noah Gray","TE","KC",0,0.66,1,12,0,11.19,0,0,0,1.79,-1.79,0,0.66,68.62,0.163071990673273
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0030506","Travis Kelce","TE","KC",7,6.26,9,57,44,57.43,1,0.6,15.4,15.58,-0.18,0.4,6.26,68.62,0.836928009326727
"2023",11,"00-0036741","Jack Stoll","TE","PHI",1,1.56,2,1,3,9.57,0,0,1.3,2.54,-1.24,0,1.56,9.57,1
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0033885","David Njoku","TE","CLE",7,10.23,15,55,56,76.01,0,0.43,12.6,20.41,-7.81,-0.43,10.23,76.01,1
"2023",11,"00-0038558","Darnell Washington","TE","PIT",1,0.66,1,2,8,3.99,0,0,1.8,1.07,0.73,0,0.66,7.83,0.509578544061303
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0036894","Pat Freiermuth","TE","PIT",1,0.84,1,-4,7,3.84,0,0,1.7,1.23,0.47,0,0.84,7.83,0.490421455938697
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0033110","Tyler Higbee","TE","LA",1,2.29,3,11,17,18.5,0,0.04,2.7,4.39,-1.69,-0.04,2.29,18.5,1
"2023",11,"00-0034159","Will Dissly","TE","SEA",1,2.5,3,-3,9,18.18,0,0.01,1.9,4.37,-2.47,-0.01,2.5,32.8,0.554268292682927
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0035644","Noah Fant","TE","SEA",1,1.59,2,8,4,14.62,0,0.01,1.4,3.08,-1.68,-0.01,1.59,32.8,0.445731707317073
"2023",11,"00-0033288","George Kittle","TE","SF",8,6.08,9,52,89,56.33,1,0.56,22.9,15.06,7.84,0.44,6.08,56.33,1
"2023",11,"00-0039050","Payne Durham","TE","TB",2,1.5,2,9,13,11.78,0,0,3.3,2.71,0.59,0,1.5,41.55,0.283513838748496
"2023",11,"00-0038129","Cade Otton","TE","TB",4,3.18,5,35,49,29.77,0,0.4,8.9,8.57,0.33,-0.4,3.18,41.55,0.716486161251504
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",11,"00-0037809","Chigoziem Okonkwo","TE","TEN",1,1.02,2,24,6,17.42,0,0.04,1.6,3.01,-1.41,-0.04,1.02,31.86,0.54676710608914
"2023",11,"00-0033881","Evan Engram","TE","JAX",4,3.86,6,75,29,55.96,0,0.26,6.9,11.01,-4.11,-0.26,3.86,67.23,0.832366503049234
"2023",11,"00-0036887","Luke Farrell","TE","JAX",2,1.59,2,5,21,11.27,0,0.03,4.1,2.92,1.18,-0.03,1.59,67.23,0.167633496950766
"2023",11,"00-0038589","Josh Whyle","TE","TEN",1,1.38,2,11,7,14.44,0,0.01,1.7,2.86,-1.16,-0.01,1.38,31.86,0.45323289391086
"2023",12,"00-0033895","Gerald Everett","TE","LAC",4,2.6,4,29,43,21.03,1,0.58,14.3,8.18,6.12,0.42,2.6,27.36,0.768640350877193
,,,,,,,,,,,,,,,,,,,,
"2023",12,"00-0037838","Isaiah Likely","TE","BAL",4,4.95,6,2,40,36.09,0,0.02,8,8.68,-0.68,-0.02,4.95,36.09,1
,,,,,,,,,,,,,,,,,,,,
"2023",12,"00-0037475","Stone Smartt","TE","LAC",0,0.82,1,0,0,6.33,0,0.01,0,1.48,-1.48,-0.01,0.82,27.36,0.231359649122807
,,,,,,,,,,,,,,,,,,,,
"2023",12,"00-0038933","Dalton Kincaid","TE","BUF",5,4.32,6,43,38,46.06,0,0.04,8.8,9.15,-0.35,-0.04,4.32,46.06,1
,,,,,,,,,,,,,,,,,,,,
"2023",12,"00-0036741","Jack Stoll","TE","PHI",1,1.55,2,6,14,12.05,0,0.04,2.4,2.98,-0.58,-0.04,1.55,12.05,1
"2023",12,"00-0038589","Josh Whyle","TE","TEN",1,0.65,1,11,11,9.89,0,0,2.1,1.66,0.44,0,0.65,40.83,0.242223855008572
"2023",12,"00-0037809","Chigoziem Okonkwo","TE","TEN",4,3.14,5,33,45,30.94,0,0.12,8.5,6.94,1.56,-0.12,3.14,40.83,0.757776144991428
"2023",12,"00-0036438","Stephen Sullivan","TE","CAR",1,0.55,1,13,13,9.36,0,0.02,2.3,1.61,0.69,-0.02,0.55,21.91,0.427202190780466
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2023",12,"00-0034365","Ian Thomas","TE","CAR",1,0.75,1,4,9,6.23,0,0,1.9,1.38,0.52,0,0.75,21.91,0.284345047923323
"2023",12,"00-0037005","Tommy Tremble","TE","CAR",1,0.72,1,6,7,6.32,0,0,1.7,1.36,0.34,0,0.72,21.91,0.288452761296212
"2023",12,"00-0036290","Cole Kmet","TE","CHI",7,5.63,7,12,43,41.57,0,0.04,11.3,10,1.3,-0.04,5.63,42.5,0.978117647058824
