"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rush_attempt","rec_attempt","rush_yards_gained","rush_yards_gained_exp","rush_touchdown","rush_touchdown_exp","rec_touchdown","rec_touchdown_exp","rec_yards_gained","rec_yards_gained_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","expected_td_equity","team_rush_att","backfield_command","target_volume"
"2021",2,"00-0036265","A.J. Dillon","RB","GB",1,0.68,5,1,18,21.92,0,0.04,0,0.01,8,10.42,3.6,4.17,-0.57,-0.05,0.05,24,0.208333333333333,0.84
"2021",2,"00-0034791","Nick Chubb","RB","CLE",1,0.87,11,1,95,46.22,1,0.61,0,0.01,3,7.95,16.8,10,6.8,0.38,0.62,26,0.423076923076923,0.935
"2021",2,"00-0027966","Mark Ingram","RB","HOU",1,1.48,14,2,41,52.14,0,1.1,0,0.1,-1,13.04,5,15.17,-10.17,-1.2,1.2,25,0.56,1.24
"2021",2,"00-0034109","Phillip Lindsay","RB","HOU",1,0.84,5,1,2,21.84,0,0.03,1,0.04,22,4.91,9.4,3.9,5.5,0.93,0.07,25,0.2,0.92
"2021",2,"00-0036654","Demetric Felton","RB","CLE",2,1.67,0,2,0,0,0,0,1,0.01,51,12.14,13.1,2.96,10.14,0.99,0.01,26,0,1.835
"2021",2,"00-0032187","David Johnson","RB","HOU",2,1.7,6,2,25,33.3,0,0.01,0,0,22,11.82,6.7,6.33,0.37,-0.01,0.01,25,0.24,1.85
"2021",2,"00-0033923","Kareem Hunt","RB","CLE",1,0.77,13,1,51,62.06,0,0.32,0,0,2,6.92,6.3,9.61,-3.31,-0.32,0.32,26,0.5,0.885
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",2,"00-0036457","Ty'Son Williams","RB","BAL",2,1.55,13,2,77,57.82,0,0.39,0,0.12,16,10.14,11.3,11.37,-0.0699999999999985,-0.51,0.51,25,0.52,1.775
"2021",2,"00-0031376","Jerick McKinnon","RB","KC",1,0.79,0,1,0,0,0,0,0,0.04,14,5.05,2.4,1.56,0.84,-0.04,0.04,16,0,0.895
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",2,"00-0031595","Michael Burton","RB","KC",1,0.87,0,1,0,0,0,0,0,0,11,7.83,2.1,1.68,0.42,0,0,16,0,0.935
"2021",2,"00-0035664","Darrell Henderson","RB","LA",3,4.21,13,5,53,53.54,1,0.62,0,0.06,29,34.23,17.2,17.05,0.150000000000002,0.32,0.68,23,0.565217391304348,3.605
"2021",2,"00-0036223","Jonathan Taylor","RB","IND",1,0.84,15,1,51,45,0,2.55,0,0.01,2,5.66,6.3,21.32,-15.02,-2.56,2.56,21,0.714285714285714,0.92
"2021",2,"00-0034367","Nyheim Hines","RB","IND",1,1.23,1,2,5,6.24,0,0,0,0.02,7,10.24,2.2,3.02,-0.82,-0.02,0.02,21,0.0476190476190476,1.115
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",2,"00-0033951","Marlon Mack","RB","IND",0,0.79,5,1,16,21.65,0,0.05,0,0,0,5.98,1.6,3.89,-2.29,-0.05,0.05,21,0.238095238095238,0.395
"2021",2,"00-0033118","Kenyan Drake","RB","LV",5,4.67,7,6,9,29.16,0,0.16,0,0.07,46,42.08,10.5,13.14,-2.64,-0.23,0.23,20,0.35,4.835
"2021",2,"00-0036893","Najee Harris","RB","PIT",5,3.82,10,5,38,44.38,0,0.16,1,0.02,43,27.66,19.1,12.14,6.96,0.82,0.18,12,0.833333333333333,4.41
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",2,"00-0035125","Alec Ingold","RB","LV",0,0.5,0,1,0,0,0,0,0,0.13,0,10.68,0,2.33,-2.33,-0.13,0.13,20,0,0.25
"2021",2,"00-0034681","Chase Edmonds","RB","ARI",5,4.03,8,5,46,35.22,0,0.04,0,0.03,29,36.71,12.5,11.68,0.82,-0.07,0.07,16,0.5,4.515
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",2,"00-0033893","Dalvin Cook","RB","MIN",2,2.59,22,3,131,99.51,0,0.07,0,0.07,17,18.83,16.8,15.26,1.54,-0.14,0.14,25,0.88,2.295
"2021",2,"00-0032104","Ameer Abdullah","RB","MIN",0,0.77,0,1,0,0,0,0,0,0,0,7.67,0,1.55,-1.55,0,0,25,0,0.385
"2021",2,"00-0034972","Alexander Mattison","RB","MIN",1,0.89,3,1,11,10.5,0,0.07,0,0,17,7.03,3.8,3.07,0.73,-0.07,0.07,25,0.12,0.945
"2021",2,"00-0031062","James White","RB","NE",6,4.83,5,6,20,20.66,1,0.2,0,0.12,45,35.68,18.5,12.39,6.11,0.68,0.32,23,0.217391304347826,5.415
"2021",2,"00-0035657","Damien Harris","RB","NE",1,0.79,16,1,62,55.91,1,1.12,0,0,2,6.95,13.4,13.82,-0.420000000000002,-0.12,1.12,23,0.695652173913043,0.895
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",2,"00-0036924","Michael Carter","RB","NYJ",2,2.32,11,3,59,46.58,0,0.32,0,0.01,29,18.23,10.8,10.75,0.0500000000000007,-0.33,0.33,28,0.392857142857143,2.16
"2021",2,"00-0033280","Christian McCaffrey","RB","CAR",5,4.63,24,6,72,91.41,1,1.42,0,0.03,65,41.21,24.7,26.54,-1.84,-0.45,1.45,32,0.75,4.815
"2021",2,"00-0033906","Alvin Kamara","RB","NO",4,4.72,8,6,5,33.65,0,0.65,0,0.01,25,37.53,7,15.8,-8.8,-0.66,0.66,11,0.727272727272727,4.36
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",2,"00-0036555","Chuba Hubbard","RB","CAR",0,0.66,8,1,10,33.38,0,0.04,0,0,0,5.55,1,4.82,-3.82,-0.04,0.04,32,0.25,0.33
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",2,"00-0034844","Saquon Barkley","RB","NYG",2,2.2,13,3,57,51.82,0,0.25,0,0.01,12,15.97,8.9,10.53,-1.63,-0.26,0.26,17,0.764705882352941,2.1
"2021",2,"00-0036328","Antonio Gibson","RB","WAS",2,1.64,13,2,69,59.27,0,0.07,0,0.02,4,11.8,9.3,9.23,0.0700000000000003,-0.09,0.09,17,0.764705882352941,1.82
"2021",2,"00-0032602","J.D. McKissic","RB","WAS",5,4.17,4,6,10,14.08,1,0.45,0,0.03,83,43.36,20.3,12.8,7.5,0.52,0.48,17,0.235294117647059,4.585
"2021",2,"00-0032972","Devontae Booker","RB","NYG",1,0.79,2,1,9,8.84,0,0.01,0,0,2,5.09,2.1,2.27,-0.17,-0.01,0.01,17,0.117647058823529,0.895
"2021",2,"00-0029892","Kyle Juszczyk","RB","SF",2,2.34,1,3,2,4.12,0,0,0,0.01,15,25.12,3.7,5.32,-1.62,-0.01,0.01,25,0.04,2.17
"2021",2,"00-0035243","Miles Sanders","RB","PHI",1,1.5,13,2,55,55.29,0,0.67,0,0,4,13.24,6.9,12.43,-5.53,-0.67,0.67,19,0.68421052631579,1.25
"2021",2,"00-0036919","Kenneth Gainwell","RB","PHI",2,2.35,6,3,14,26.32,0,0.02,0,0.11,18,14.32,7.2,7.96,-0.760000000000001,-0.13,0.13,19,0.31578947368421,2.175
"2021",2,"00-0035806","Jamycal Hasty","RB","SF",4,4.05,5,5,38,20.73,0,0.18,0,0.63,21,27.61,9.9,13.77,-3.87,-0.81,0.81,25,0.2,4.025
"2021",2,"00-0036567","Elijah Mitchell","RB","SF",2,1.72,17,2,42,72.07,0,0.51,0,0.01,11,12.08,7.3,13.24,-5.94,-0.52,0.52,25,0.68,1.86
"2021",2,"00-0032764","Derrick Henry","RB","TEN",6,4.98,35,6,182,142.2,3,1.12,0,0.12,55,44.53,47.7,31.09,16.61,1.76,1.24,36,0.972222222222222,5.49
"2021",2,"00-0035594","Travis Homer","RB","SEA",2,1.65,0,2,0,0,0,0,0,0.01,14,14.25,3.4,3.11,0.29,-0.01,0.01,14,0,1.825
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",2,"00-0033955","Jeremy McNichols","RB","TEN",3,2.42,1,3,3,4.58,0,0,0,0.23,26,18.72,5.9,6.13,-0.230000000000001,-0.23,0.23,36,0.0277777777777778,2.71
"2021",3,"00-0035831","James Robinson","RB","JAX",6,4.92,15,6,88,65.81,1,0.35,0,0.01,46,41.69,25.4,17.86,7.54,0.64,0.36,23,0.652173913043478,5.46
"2021",3,"00-0034681","Chase Edmonds","RB","ARI",7,6.11,11,8,26,52.66,0,0.48,0,0.28,49,55.65,14.5,21.49,-6.99,-0.76,0.76,22,0.5,6.555
"2021",3,"00-0033553","James Conner","RB","ARI",1,0.81,11,1,43,45.52,2,1.11,0,0,10,6.65,18.3,12.69,5.61,0.89,1.11,22,0.5,0.905
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0032063","Mike Davis","RB","ATL",4,3.34,12,4,50,51.09,0,0.54,0,0.04,20,23.4,11,14.3,-3.3,-0.58,0.58,19,0.631578947368421,3.67
"2021",3,"00-0030578","Cordarrelle Patterson","RB","ATL",6,5.6,7,7,20,29.8,0,0.01,0,0.03,82,44.51,16.2,13.26,2.94,-0.04,0.04,19,0.368421052631579,5.8
"2021",3,"00-0034844","Saquon Barkley","RB","NYG",6,5.85,16,7,51,68.16,1,0.62,0,0.03,43,42.77,21.4,20.85,0.549999999999997,0.35,0.65,19,0.842105263157895,5.925
"2021",3,"00-0036275","D'Andre Swift","RB","DET",7,5.83,14,7,47,52.06,1,1.09,0,0.33,60,36.98,23.7,23.28,0.419999999999998,-0.42,1.42,26,0.538461538461538,6.415
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0036457","Ty'Son Williams","RB","BAL",0,0.3,5,1,22,24.03,0,0.04,0,0.23,0,5.62,2.2,4.89,-2.69,-0.27,0.27,15,0.333333333333333,0.15
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0033948","Jamaal Williams","RB","DET",2,1.76,12,2,42,49.02,1,0.56,0,0.01,25,13.63,14.7,11.41,3.29,0.43,0.57,26,0.461538461538462,1.88
"2021",3,"00-0027966","Mark Ingram","RB","HOU",1,0.84,6,1,21,27.37,0,0.01,0,0,-1,6.36,3,4.3,-1.3,-0.01,0.01,15,0.4,0.92
"2021",3,"00-0033280","Christian McCaffrey","RB","CAR",2,1.65,7,2,31,34,0,0.17,0,0.01,9,12.93,6,7.41,-1.41,-0.18,0.18,23,0.304347826086957,1.825
"2021",3,"00-0036555","Chuba Hubbard","RB","CAR",3,3.88,11,5,52,47.91,0,0.35,0,0.71,27,29.61,10.9,17.96,-7.06,-1.06,1.06,23,0.478260869565217,3.44
"2021",3,"00-0030288","Rex Burkhead","RB","HOU",1,0.78,0,1,0,0,0,0,0,0,5,6.37,1.5,1.43,0.0700000000000001,0,0,15,0,0.89
"2021",3,"00-0034838","Royce Freeman","RB","CAR",1,0.78,5,1,17,17.67,0,0.65,0,0,8,7.94,3.5,7.24,-3.74,-0.65,0.65,23,0.217391304347826,0.89
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0036654","Demetric Felton","RB","CLE",2,2.02,0,3,0,0,0,0,0,0.11,13,21.19,3.3,4.81,-1.51,-0.11,0.11,34,0,2.01
"2021",3,"00-0033923","Kareem Hunt","RB","CLE",6,5.81,10,7,81,42.2,1,0.11,0,0.06,74,43.77,27.5,15.45,12.05,0.83,0.17,34,0.294117647058824,5.905
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0035685","David Montgomery","RB","CHI",2,3.17,10,4,34,45.17,0,0.08,0,0.05,21,22.45,7.5,10.73,-3.23,-0.13,0.13,10,1,2.585
"2021",3,"00-0036857","Chris Evans","RB","CIN",2,1.58,0,2,0,0,0,0,0,0.02,26,12.55,4.6,2.93,1.67,-0.02,0.02,19,0,1.79
"2021",3,"00-0036893","Najee Harris","RB","PIT",14,14.87,14,19,40,65.76,0,0.03,0,0.49,102,100.36,28.2,34.61,-6.41,-0.52,0.52,14,1,14.435
"2021",3,"00-0032897","Derek Watt","RB","PIT",1,0.79,0,1,0,0,0,0,0,0.01,3,5.25,1.3,1.41,-0.11,-0.01,0.01,14,0,0.895
"2021",3,"00-0033526","Samaje Perine","RB","CIN",1,0.79,1,1,-1,4.64,0,0,0,0,8,7.05,1.7,1.98,-0.28,0,0,19,0.0526315789473684,0.895
"2021",3,"00-0033897","Joe Mixon","RB","CIN",1,0.82,18,1,90,79.69,0,0.11,0,0,4,7.09,10.4,10.16,0.24,-0.11,0.11,19,0.947368421052632,0.91
"2021",3,"00-0033293","Aaron Jones","RB","GB",2,1.62,19,2,82,75.57,1,0.66,0,0.4,14,9.63,17.6,16.51,1.09,-0.06,1.06,25,0.76,1.81
"2021",3,"00-0036265","A.J. Dillon","RB","GB",2,1.6,6,2,18,26.46,0,0.04,0,0,8,11.76,4.6,5.69,-1.09,-0.04,0.04,25,0.24,1.8
"2021",3,"00-0036984","Trey Sermon","RB","SF",2,2.44,10,3,31,40.21,1,0.56,0,0.03,3,17.99,11.4,11.8,-0.400000000000002,0.41,0.59,15,0.666666666666667,2.22
"2021",3,"00-0029892","Kyle Juszczyk","RB","SF",4,2.92,5,4,14,16.52,0,0.29,1,0.31,37,26.93,15.1,10.84,4.26,0.4,0.6,15,0.333333333333333,3.46
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0032764","Derrick Henry","RB","TEN",3,2.52,28,3,113,122.61,0,0.34,0,0.01,31,20.78,19.4,19.64,-0.240000000000002,-0.35,0.35,31,0.903225806451613,2.76
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0036223","Jonathan Taylor","RB","IND",1,0.85,10,1,64,37.98,0,0.03,0,0,8,6.7,8.2,5.54,2.66,-0.03,0.03,16,0.625,0.925
"2021",3,"00-0034367","Nyheim Hines","RB","IND",5,4.24,6,6,25,25.78,1,0.25,0,0.04,54,28.67,18.9,11.43,7.47,0.71,0.29,16,0.375,4.62
"2021",3,"00-0033955","Jeremy McNichols","RB","TEN",1,1.28,2,2,6,8.29,0,0.01,1,0.14,10,10.25,8.6,4.03,4.57,0.85,0.15,31,0.0645161290322581,1.14
"2021",3,"00-0033699","Austin Ekeler","RB","LAC",6,4.93,11,6,55,46.48,0,0.15,1,0.06,52,39.11,22.7,14.75,7.95,0.79,0.21,17,0.647058823529412,5.465
"2021",3,"00-0035908","Gabe Nabers","RB","LAC",2,1.58,0,2,0,0,0,0,0,0.01,11,14.03,3.1,3.02,0.0800000000000001,-0.01,0.01,17,0,1.79
"2021",3,"00-0034301","Darrel Williams","RB","KC",2,2.16,7,3,28,29.66,0,0.11,0,0.18,11,15.83,5.9,8.44,-2.54,-0.29,0.29,24,0.291666666666667,2.08
"2021",3,"00-0036650","Larry Rountree","RB","LAC",0,0.78,4,1,3,11.81,0,0.55,0,0.01,0,5.6,0.3,5.85,-5.55,-0.56,0.56,17,0.235294117647059,0.39
"2021",3,"00-0036360","Clyde Edwards-Helaire","RB","KC",2,1.73,17,2,100,77.49,0,0.17,1,0.21,9,10.44,16.9,12.75,4.15,0.62,0.38,24,0.708333333333333,1.865
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0031806","Malcolm Brown","RB","MIA",0,1.63,7,2,31,21.53,1,1.02,0,0.01,0,10.59,9.1,11.05,-1.95,-0.03,1.03,20,0.35,0.815
"2021",3,"00-0033118","Kenyan Drake","RB","LV",3,4.22,8,6,24,35.02,0,0.15,0,0.08,33,37.53,8.7,12.83,-4.13,-0.23,0.23,32,0.25,3.61
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0032741","Peyton Barber","RB","LV",3,3.57,23,5,111,84.25,1,1.02,0,0.24,31,32.34,23.2,22.8,0.400000000000006,-0.26,1.26,32,0.71875,3.285
"2021",3,"00-0035311","Myles Gaskin","RB","MIA",3,4.9,13,6,65,65.05,0,0.05,0,0.02,9,35.13,10.4,15.33,-4.93,-0.07,0.07,20,0.65,3.95
"2021",3,"00-0035125","Alec Ingold","RB","LV",1,0.7,1,1,0,0.36,0,0.47,1,0.62,1,1.73,7.1,7.45,-0.350000000000001,-0.0899999999999999,1.09,32,0.03125,0.85
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0031062","James White","RB","NE",0,0.36,1,1,6,5.53,0,0,0,0.01,0,10.66,0.6,2.07,-1.47,-0.01,0.01,11,0.0909090909090909,0.18
"2021",3,"00-0033906","Alvin Kamara","RB","NO",3,2.97,24,4,89,101.43,0,0.2,1,0.16,29,21.12,20.8,17.34,3.46,0.64,0.36,27,0.888888888888889,2.985
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0036096","J.J. Taylor","RB","NE",2,1.63,1,2,2,4.76,0,0,0,0.03,3,12.93,2.5,3.6,-1.1,-0.03,0.03,11,0.0909090909090909,1.815
"2021",3,"00-0035860","Tony Jones","RB","NO",2,1.51,2,2,12,7.19,0,0.03,0,0.01,10,14.62,4.2,3.9,0.3,-0.04,0.04,27,0.0740740740740741,1.755
"2021",3,"00-0035657","Damien Harris","RB","NE",2,1.63,6,2,14,27.74,0,0.01,0,0.01,-3,10.87,3.1,5.6,-2.5,-0.02,0.02,11,0.545454545454545,1.815
"2021",3,"00-0029239","Brandon Bolden","RB","NE",3,2.75,3,4,-1,11.76,0,0.29,0,0.05,23,28.18,5.2,8.76,-3.56,-0.34,0.34,11,0.272727272727273,2.875
"2021",3,"00-0032144","Melvin Gordon","RB","DEN",1,1.44,18,2,60,71.86,1,1.79,0,0.02,21,8.15,15.1,20.27,-5.17,-0.81,1.81,33,0.545454545454545,1.22
"2021",3,"00-0036997","Javonte Williams","RB","DEN",3,3.26,12,4,29,45.78,1,2.01,0,0.06,33,26.28,13.2,22.89,-9.69,-1.07,2.07,33,0.363636363636364,3.13
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0036924","Michael Carter","RB","NYJ",2,2.16,9,3,24,40.15,0,0.04,0,0.02,5,13.78,4.9,7.92,-3.02,-0.06,0.06,12,0.75,2.08
"2021",3,"00-0035537","Ty Johnson","RB","NYJ",1,3.51,3,5,17,14.44,0,0.01,0,0.03,6,35.98,3.3,8.8,-5.5,-0.04,0.04,12,0.25,2.255
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0033045","Ezekiel Elliott","RB","DAL",3,2.18,17,3,95,67.98,2,1.06,0,0.61,21,13.86,26.6,20.39,6.21,0.33,1.67,31,0.548387096774194,2.59
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0035243","Miles Sanders","RB","PHI",3,3.49,2,4,27,8.86,0,0,0,0.12,28,20.34,8.5,7.11,1.39,-0.12,0.12,3,0.666666666666667,3.245
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0036919","Kenneth Gainwell","RB","PHI",3,3.46,1,4,2,4.56,0,0,0,0.03,32,21.09,6.4,6.19,0.21,-0.03,0.03,3,0.333333333333333,3.23
"2021",3,"00-0035261","Tony Pollard","RB","DAL",1,0.87,11,1,60,46.72,0,0.07,0,0.04,5,6.62,7.5,6.83,0.67,-0.11,0.11,31,0.354838709677419,0.935
"2021",3,"00-0034414","Boston Scott","RB","PHI",2,1.79,0,2,0,0,0,0,0,0,5,11.4,2.5,2.95,-0.45,0,0,3,0,1.895
"2021",3,"00-0033594","Chris Carson","RB","SEA",2,1.71,12,2,80,56.8,1,0.07,0,0.01,2,10.96,16.2,8.99,7.21,0.92,0.08,14,0.857142857142857,1.855
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0034972","Alexander Mattison","RB","MIN",6,6.32,26,8,112,113.58,0,0.59,0,0.21,59,54.72,23.1,27.94,-4.84,-0.8,0.8,33,0.787878787878788,6.16
"2021",3,"00-0035594","Travis Homer","RB","SEA",3,2.59,0,3,0,0,0,0,0,0.01,48,22.68,7.8,4.93,2.87,-0.01,0.01,14,0,2.795
"2021",3,"00-0030456","Giovani Bernard","RB","TB",9,8.39,0,10,0,0,0,0,1,0.95,51,64.14,20.1,20.5,-0.399999999999999,0.05,0.95,9,0,8.695
"2021",3,"00-0033856","Leonard Fournette","RB","TB",3,2.36,4,3,8,17.71,0,0.01,0,0.04,26,22.22,6.4,6.64,-0.240000000000001,-0.05,0.05,9,0.444444444444444,2.68
"2021",3,"00-0034845","Sony Michel","RB","LA",3,3.49,20,4,67,87.9,0,0.3,0,0.02,12,28.01,10.9,16.99,-6.09,-0.32,0.32,21,0.952380952380952,3.245
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0035250","Devin Singletary","RB","BUF",1,1.65,11,2,26,50.74,0,0.48,0,0.02,0,11.95,3.6,10.9,-7.3,-0.5,0.5,24,0.458333333333333,1.325
"2021",3,"00-0036251","Zack Moss","RB","BUF",3,2.34,13,3,60,53.31,0,0.69,1,0.28,31,17.71,18.1,15.23,2.87,0.03,0.97,24,0.541666666666667,2.67
"2021",3,"00-0036328","Antonio Gibson","RB","WAS",1,1.5,12,2,31,53.61,0,0.2,1,0.33,73,7.38,17.4,10.76,6.64,0.47,0.53,15,0.8,1.25
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",3,"00-0032602","J.D. McKissic","RB","WAS",2,1.52,3,2,23,14.41,0,0.01,0,0,15,11.98,5.8,4.23,1.57,-0.01,0.01,15,0.2,1.76
"2021",3,"00-0036187","Reggie Gilliam","RB","BUF",0,0.36,0,1,0,0,0,0,0,0.36,0,6.61,0,3.17,-3.17,-0.36,0.36,24,0,0.18
"2021",4,"00-0035664","Darrell Henderson","RB","LA",5,4.84,14,6,89,63.2,0,0.1,0,0.04,27,32.46,16.6,15.21,1.39,-0.14,0.14,17,0.823529411764706,4.92
"2021",4,"00-0034681","Chase Edmonds","RB","ARI",4,3.61,12,5,120,50.3,0,0.41,0,0.33,19,38.71,17.9,16.98,0.919999999999998,-0.74,0.74,30,0.4,3.805
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",4,"00-0033553","James Conner","RB","ARI",2,1.63,18,2,50,67.22,2,1.98,0,0.04,16,15.61,20.6,22.06,-1.46,-0.02,2.02,30,0.6,1.815
"2021",4,"00-0032144","Melvin Gordon","RB","DEN",2,3.28,9,4,56,40.81,0,0.17,0,0.01,11,24.17,8.7,10.83,-2.13,-0.18,0.18,16,0.5625,2.64
"2021",4,"00-0030496","Le'Veon Bell","RB","BAL",0,0.84,4,1,11,18.02,0,0.03,0,0,0,5.48,1.1,3.41,-2.31,-0.03,0.03,23,0.173913043478261,0.42
"2021",4,"00-0036997","Javonte Williams","RB","DEN",3,2.28,7,3,48,29.89,0,0.08,0,0.05,11,17.46,8.9,7.83,1.07,-0.13,0.13,16,0.4375,2.64
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",4,"00-0033376","Patrick Ricard","RB","BAL",1,0.8,0,1,0,0,0,0,0,0,4,7.89,1.4,1.61,-0.21,0,0,23,0,0.9
"2021",4,"00-0036555","Chuba Hubbard","RB","CAR",2,1.6,13,2,57,57.61,0,0.07,0,0,14,13.82,9.1,9.18,-0.0800000000000001,-0.07,0.07,16,0.8125,1.8
"2021",4,"00-0035957","Rodney Smith","RB","CAR",5,3.99,0,5,0,0,0,0,0,0.04,48,33.87,9.8,7.6,2.2,-0.04,0.04,16,0,4.495
"2021",4,"00-0033045","Ezekiel Elliott","RB","DAL",0,0.8,20,1,143,80.72,1,0.72,0,0,0,6.41,20.3,13.88,6.42,0.28,0.72,30,0.666666666666667,0.4
"2021",4,"00-0033893","Dalvin Cook","RB","MIN",2,4.48,9,6,34,40.71,0,0.11,0,0.14,10,35.25,6.4,13.54,-7.14,-0.25,0.25,20,0.45,3.24
"2021",4,"00-0036654","Demetric Felton","RB","CLE",2,1.69,0,2,0,0,0,0,0,0.01,12,11.47,3.2,2.87,0.33,-0.01,0.01,35,0,1.845
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",4,"00-0033923","Kareem Hunt","RB","CLE",2,2.93,14,4,69,62.15,1,1.19,0,0.47,17,23.69,16.6,21.48,-4.88,-0.66,1.66,35,0.4,2.465
"2021",4,"00-0032956","Andy Janovich","RB","CLE",0,0,0,0,0,0,0,0,0,0,0,0,2,1.24,0.76,0,0,35,0,0
"2021",4,"00-0032104","Ameer Abdullah","RB","MIN",1,0.89,0,1,0,0,0,0,0,0,2,6.16,1.2,1.52,-0.32,0,0,20,0,0.945
"2021",4,"00-0034791","Nick Chubb","RB","CLE",1,0.8,21,1,100,93.62,0,0.72,0,0,5,8.19,11.5,15.31,-3.81,-0.72,0.72,35,0.6,0.9
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",4,"00-0036275","D'Andre Swift","RB","DET",4,4.4,8,6,16,33.06,0,0.44,0,0.41,33,29.76,8.9,15.82,-6.92,-0.85,0.85,22,0.363636363636364,4.2
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",4,"00-0030874","Damien Williams","RB","CHI",2,1.75,8,2,55,32.9,1,0.39,0,0.01,15,11.99,15,8.59,6.41,0.6,0.4,34,0.235294117647059,1.875
"2021",4,"00-0032187","David Johnson","RB","HOU",3,3.11,5,4,21,21.54,0,0.2,0,0.22,27,21.85,7.8,9.99,-2.19,-0.42,0.42,16,0.3125,3.055
"2021",4,"00-0035250","Devin Singletary","RB","BUF",1,0.79,14,1,79,67.74,0,0.14,0,0,7,5.77,9.6,9.02,0.58,-0.14,0.14,29,0.482758620689655,0.895
"2021",4,"00-0036251","Zack Moss","RB","BUF",0,0.56,14,1,61,57.57,1,1.26,0,0.56,0,1.16,12.1,17.33,-5.23,-0.82,1.82,29,0.482758620689655,0.28
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2021",4,"00-0036187","Reggie Gilliam","RB","BUF",1,0.79,1,1,1,4.3,0,0,0,0.04,8,6.93,1.9,2.14,-0.24,-0.04,0.04,29,0.0344827586206897,0.895
"2021",4,"00-0036223","Jonathan Taylor","RB","IND",3,2.51,16,3,103,63.42,1,0.72,0,0.01,11,16.75,20.4,14.86,5.54,0.27,0.73,28,0.571428571428571,2.755
"2021",4,"00-0036020","Salvon Ahmed","RB","MIA",2,1.55,3,2,1,12.25,0,0.02,0,0.01,12,13.39,3.3,4.28,-0.98,-0.03,0.03,13,0.230769230769231,1.775
"2021",4,"00-0033951","Marlon Mack","RB","IND",1,1.29,10,2,22,40.16,0,0.08,0,0,1,15.54,3.3,7.4,-4.1,-0.08,0.08,28,0.357142857142857,1.145
"2021",4,"00-0034367","Nyheim Hines","RB","IND",2,1.31,2,2,6,8.28,0,0.22,0,0.01,5,10.12,3.1,4.52,-1.42,-0.23,0.23,28,0.0714285714285714,1.655
"2021",4,"00-0031806","Malcolm Brown","RB","MIA",1,0.73,8,1,23,28.28,0,1.2,0,0.1,4,3.62,3.7,11.71,-8.01,-1.3,1.3,13,0.615384615384615,0.865
"2021",4,"00-0033897","Joe Mixon","RB","CIN",1,1.72,16,2,67,69.34,1,0.95,0,0.03,0,11.17,13.7,15.67,-1.97,0.02,0.98,19,0.842105263157895,1.36
,,,,,,,,,,,,,,,,,,,,,,0,,,0
