"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rec_attempt","rec_air_yards","rec_yards_gained","rec_yards_gained_exp","rec_touchdown","rec_touchdown_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","tprr_proxy","yprr_proxy","team_targets","first_read_share","team_rec_exp","vacated_targets"
"2025",17,"00-0033857","JuJu Smith-Schuster","WR","KC",3,2.03,3,12,16,17.86,0,0.02,4.6,3.92,0.68,-0.02,1.47783251231527,8.79802955665025,9,0.333333333333333,5.17,3.14
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0036963","Amon-Ra St. Brown","WR","DET",8,9.15,13,92,68,97.38,0,0.28,14.8,20.55,-5.75,-0.28,1.4207650273224,10.6426229508197,22,0.590909090909091,14.91,5.76
"2025",17,"00-0036322","Justin Jefferson","WR","MIN",4,3.52,5,20,30,31.45,0,0.48,7,9.54,-2.54,-0.48,1.42045454545455,8.93465909090909,7,0.714285714285714,4.68,1.16
"2025",17,"00-0037240","Jameson Williams","WR","DET",2,2.12,3,33,37,31.13,0,0.01,5.7,5.3,0.4,-0.01,1.41509433962264,14.6839622641509,22,0.136363636363636,14.91,12.79
"2025",17,"00-0040669","Isaac TeSlaa","WR","DET",3,2.13,4,60,49,31.07,1,0.54,13.9,8.47,5.43,0.46,1.87793427230047,14.5868544600939,22,0.181818181818182,14.91,12.78
"2025",17,"00-0038994","Jordan Addison","WR","MIN",0,0.63,1,19,0,14.71,0,0.02,12.5,2.79,9.71,0.98,1.58730158730159,23.3492063492064,7,0.142857142857143,4.68,4.05
"2025",17,"00-0037291","Jalen Nailor","WR","MIN",0,0.53,1,2,0,4.74,0,0.01,0,1.03,-1.03,-0.01,1.88679245283019,8.9433962264151,7,0.142857142857143,4.68,4.15
"2025",17,"00-0032464","Kalif Raymond","WR","DET",1,1.51,2,4,5,9.73,0,0.01,1.5,2.57,-1.07,-0.01,1.32450331125828,6.44370860927152,22,0.0909090909090909,14.91,13.4
"2025",17,"00-0040130","Jayden Higgins","WR","HOU",2,2.4,4,70,88,45.78,1,0.07,16.8,7.38,9.42,0.93,1.66666666666667,19.075,20,0.2,12.87,10.47
"2025",17,"00-0038618","Xavier Hutchinson","WR","HOU",2,2.17,3,22,21,24.41,0,0.02,4.9,5.5,-0.6,-0.03,1.38248847926267,11.2488479262673,20,0.15,12.87,10.7
"2025",17,"00-0040138","Jaylin Noel","WR","HOU",3,2.23,4,65,54,31.85,1,0.25,14.6,8.15,6.45,0.64,1.79372197309417,14.2825112107623,20,0.2,12.87,10.64
"2025",17,"00-0040727","Tre Harris","WR","LAC",1,0.84,1,-1,8,5.42,0,0,2.5,2.36,0.14,-0.08,1.19047619047619,6.45238095238095,15,0.0666666666666667,7.88,7.04
"2025",17,"00-0034775","Christian Kirk","WR","HOU",2,3.77,5,14,1,30.61,0,0.03,2.1,6.98,-4.88,-0.03,1.3262599469496,8.11936339522546,20,0.25,12.87,9.1
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0030279","Keenan Allen","WR","LAC",1,1.62,3,28,17,20.24,0,0.32,2.7,5.57,-2.87,-0.32,1.85185185185185,12.4938271604938,15,0.2,7.88,6.26
"2025",17,"00-0036554","Nico Collins","WR","HOU",3,2.3,4,57,57,41.46,0,0.04,8.7,6.66,2.04,-0.04,1.73913043478261,18.0260869565217,20,0.2,12.87,10.57
"2025",17,"00-0038544","Quentin Johnston","WR","LAC",5,4.04,8,165,98,70.47,0,0.22,14.8,12.42,2.38,-0.22,1.98019801980198,17.4430693069307,15,0.533333333333333,7.88,3.84
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0040184","KeAndre Lambert-Smith","WR","LAC",0,0.62,1,12,0,9.56,0,0,0,1.59,-1.59,0,1.61290322580645,15.4193548387097,15,0.0666666666666667,7.88,7.26
"2025",17,"00-0039915","Ladd McConkey","WR","LAC",1,0.76,2,34,31,12.84,0,0.43,4.1,4.65,-0.550000000000001,-0.43,2.63157894736842,16.8947368421053,15,0.133333333333333,7.88,7.12
"2025",17,"00-0036252","Michael Pittman","WR","IND",2,1.91,3,26,16,19.53,0,0.39,3.6,6.19,-2.59,-0.39,1.57068062827225,10.2251308900524,13,0.230769230769231,7.9,5.99
"2025",17,"00-0038997","Josh Downs","WR","IND",2,3.31,5,49,34,44.07,0,0.13,5.4,8.51,-3.11,-0.13,1.51057401812689,13.3141993957704,13,0.384615384615385,7.9,4.59
"2025",17,"00-0039893","Brian Thomas Jr.","WR","JAX",4,4.11,7,108,39,70.91,0,0.38,7.9,13.48,-5.58,-0.38,1.70316301703163,17.2530413625304,27,0.259259259259259,16.52,12.41
"2025",17,"00-0038606","Parker Washington","WR","JAX",8,6.25,10,114,115,81.42,0,0.68,19,19.03,-0.0300000000000011,-0.7,1.6,13.0272,27,0.37037037037037,16.52,10.27
"2025",17,"00-0034960","Jakobi Meyers","WR","JAX",6,5.51,9,97,39,70.8,0,0.41,7.9,15.07,-7.17,-0.41,1.63339382940109,12.8493647912886,27,0.333333333333333,16.52,11.01
"2025",17,"00-0037664","Alec Pierce","WR","IND",0,2.68,5,101,0,61.28,0,0.12,0,9.54,-9.54,-0.12,1.86567164179104,22.865671641791,13,0.384615384615385,7.9,5.22
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0033375","Tim Patrick","WR","JAX",0,0.65,1,13,0,10.71,0,0.01,0,1.77,-1.77,-0.01,1.53846153846154,16.4769230769231,27,0.037037037037037,16.52,15.87
"2025",17,"00-0037238","Drake London","WR","ATL",1,1.05,2,29,4,14.61,0,0.01,1.4,2.59,-1.19,-0.01,1.9047619047619,13.9142857142857,9,0.222222222222222,5.42,4.37
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0040590","Konata Mumpfield","WR","LA",2,3.18,5,68,10,45.98,0,0.19,3,8.9,-5.9,-0.19,1.57232704402516,14.4591194968553,22,0.227272727272727,13.29,10.11
"2025",17,"00-0035359","David Sills","WR","ATL",3,2.75,4,45,37,42.32,0,0.09,6.7,7.54,-0.84,-0.09,1.45454545454545,15.3890909090909,9,0.444444444444444,5.42,2.67
"2025",17,"00-0036309","Darnell Mooney","WR","ATL",2,1.62,3,51,35,33.88,0,0.05,5.5,5.29,0.21,-0.05,1.85185185185185,20.9135802469136,9,0.333333333333333,5.42,3.8
"2025",17,"00-0039075","Puka Nacua","WR","LA",5,6.59,10,119,47,83.72,1,0.55,15.7,18.27,-2.57,0.45,1.51745068285281,12.7040971168437,22,0.454545454545455,13.29,6.7
"2025",17,"00-0038359","Xavier Smith","WR","LA",4,3.27,6,110,67,56.75,0,0.24,10.7,10.35,0.35,-0.24,1.8348623853211,17.3547400611621,22,0.272727272727273,13.29,10.02
"2025",17,"00-0036849","Tutu Atwell","WR","LA",0,0.25,1,51,0,13.26,0,0.03,0,1.78,-1.78,-0.03,4,53.04,22,0.0454545454545455,13.29,13.04
"2025",17,"00-0031588","Stefon Diggs","WR","NE",6,3.73,6,61,101,49.68,1,0.61,22.1,12.35,9.75,0.39,1.60857908847185,13.3190348525469,15,0.4,8.96,5.23
"2025",17,"00-0039890","Adonai Mitchell","WR","NYJ",3,4.75,9,116,22,66.98,0,0.07,5.2,11.89,-6.69,-0.07,1.89473684210526,14.1010526315789,19,0.473684210526316,11.94,7.19
"2025",17,"00-0040131","Kyle Williams","WR","NE",3,2.98,5,66,20,43.32,0,0.05,5,7.58,-2.58,-0.05,1.67785234899329,14.5369127516779,15,0.333333333333333,8.96,5.98
"2025",17,"00-0040563","Efton Chism III","WR","NE",2,0.94,2,16,40,10.39,1,0.38,12,4.25,7.75,0.62,2.12765957446809,11.0531914893617,15,0.133333333333333,8.96,8.02
"2025",17,"00-0038621","DeMario Douglas","WR","NE",1,1.31,2,19,10,16.73,0,0.15,2,3.86,-1.86,-0.15,1.52671755725191,12.7709923664122,15,0.133333333333333,8.96,7.65
"2025",17,"00-0037614","John Metchie III","WR","NYJ",3,1.77,3,21,41,18.06,0,0.01,7.1,3.65,3.45,-0.01,1.69491525423729,10.2033898305085,19,0.157894736842105,11.94,10.17
"2025",17,"00-0039451","Isaiah Williams","WR","NYJ",4,3.87,5,15,30,28.27,0,0.01,7.5,7.56,-0.0600000000000005,-0.02,1.29198966408269,7.30490956072351,19,0.263157894736842,11.94,8.07
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0040582","Arian Smith","WR","NYJ",1,0.87,1,-8,5,2.73,0,0,1.5,1.15,0.35,0,1.14942528735632,3.13793103448276,19,0.0526315789473684,11.94,11.07
"2025",17,"00-0036427","Tyler Johnson","WR","NYJ",1,0.68,1,3,3,3.87,0,0.02,1.3,1.16,0.14,-0.02,1.47058823529412,5.69117647058823,19,0.0526315789473684,11.94,11.26
"2025",17,"00-0040170","Elic Ayomanor","WR","TEN",4,3.78,7,70,37,47.68,1,0.86,13.7,13.73,-0.0300000000000011,0.14,1.85185185185185,12.6137566137566,21,0.333333333333333,11.05,7.27
"2025",17,"00-0040705","Chimere Dike","WR","TEN",4,3,5,63,55,39.46,0,0.09,10.2,8.17,2.03,-0.1,1.66666666666667,13.1533333333333,21,0.238095238095238,11.05,8.05
"2025",17,"00-0037231","Kevin Austin Jr.","WR","NO",4,2.4,5,51,52,26.75,1,0.54,15.2,8.33,6.87,0.46,2.08333333333333,11.1458333333333,20,0.25,11.36,8.96
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0037239","Chris Olave","WR","NO",8,6.42,11,115,119,67.32,1,0.38,25.9,15.42,10.48,0.62,1.71339563862928,10.4859813084112,20,0.55,11.36,4.94
"2025",17,"00-0036415","Van Jefferson","WR","TEN",3,1.78,3,40,46,26.44,0,0.02,7.6,4.53,3.07,-0.02,1.68539325842697,14.8539325842697,21,0.142857142857143,11.05,9.27
"2025",17,"00-0036176","Mason Kinsey","WR","TEN",1,0.34,1,33,34,12.48,0,0.14,4.4,2.41,1.99,-0.14,2.94117647058824,36.7058823529412,21,0.0476190476190476,11.05,10.71
"2025",17,"00-0034860","Dante Pettis","WR","NO",3,2.54,4,53,53,32.21,0,0.06,6.3,6.15,0.149999999999999,-0.06,1.5748031496063,12.6811023622047,20,0.2,11.36,8.82
"2025",17,"00-0036133","James Proche","WR","TEN",1,2.15,5,106,5,36.45,0,0.1,1.5,6.39,-4.89,-0.1,2.32558139534884,16.953488372093,21,0.238095238095238,11.05,8.9
"2025",17,"00-0038117","Wan'Dale Robinson","WR","NYG",11,9.99,14,77,113,94.81,0,0.43,22.3,22.04,0.260000000000002,-0.43,1.4014014014014,9.49049049049049,20,0.7,13.21,3.22
"2025",17,"00-0040581","Dont'e Thornton Jr.","WR","LV",2,2.19,4,57,12,29.58,0,0.41,3.2,7.63,-4.43,-0.41,1.82648401826484,13.5068493150685,16,0.25,9.71,7.52
"2025",17,"00-0038563","Tre Tucker","WR","LV",5,4.07,6,16,49,28.41,0,0.19,9.9,9.11,0.789999999999999,-0.19,1.47420147420147,6.98034398034398,16,0.375,9.71,5.64
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0032211","Tyler Lockett","WR","LV",2,1.82,3,18,9,15.94,1,0.44,8.9,6.07,2.83,0.56,1.64835164835165,8.75824175824176,16,0.1875,9.71,7.89
"2025",17,"00-0036165","Isaiah Hodgins","WR","NYG",1,1.16,2,8,8,7.81,0,0.19,1.8,3.1,-1.3,-0.19,1.72413793103448,6.73275862068966,20,0.1,13.21,12.05
"2025",17,"00-0035535","Darius Slayton","WR","NYG",2,1.5,3,40,36,26.79,0,0.24,5.6,5.64,-0.04,-0.24,2,17.86,20,0.15,13.21,11.71
"2025",17,"00-0038891","Shedrick Jackson","WR","LV",2,1.63,3,45,20,22.45,0,0.06,4,4.22,-0.22,-0.06,1.84049079754601,13.7730061349693,16,0.1875,9.71,8.08
"2025",17,"00-0035645","Gunner Olszewski","WR","NYG",1,0.56,1,3,19,4.68,0,0,2.9,1.04,1.86,0,1.78571428571429,8.35714285714286,20,0.05,13.21,12.65
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0037741","Jahan Dotson","WR","PHI",0,0.36,1,37,0,14.9,0,0.05,0,2.14,-2.14,-0.05,2.77777777777778,41.3888888888889,14,0.0714285714285714,8.08,7.72
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0035676","A.J. Brown","WR","PHI",5,4.17,7,93,68,60.57,0,0.34,11.8,12.26,-0.459999999999999,-0.34,1.67865707434053,14.5251798561151,14,0.5,8.08,3.91
"2025",17,"00-0037261","Khalil Shakir","WR","BUF",6,5.47,7,6,35,35.14,0,0.19,9.5,11.16,-1.66,-0.19,1.27970749542962,6.42413162705667,19,0.368421052631579,12.33,6.86
"2025",17,"00-0031236","Brandin Cooks","WR","BUF",4,3,6,136,101,58.74,0,0.29,14.1,10.6,3.5,-0.29,2,19.58,19,0.31578947368421,12.33,9.33
"2025",17,"00-0040024","Darius Cooper","WR","PHI",1,0.78,1,3,4,5.38,0,0,1.4,1.34,0.0599999999999998,0,1.28205128205128,6.8974358974359,14,0.0714285714285714,8.08,7.3
"2025",17,"00-0036988","Josh Palmer","WR","BUF",1,1.33,2,21,12,19.67,0,0.02,2.2,3.39,-1.19,-0.02,1.50375939849624,14.7894736842105,19,0.105263157894737,12.33,11
"2025",17,"00-0036912","DeVonta Smith","WR","PHI",2,2.77,5,76,25,49.71,0,0.05,4.5,8.04,-3.54,-0.05,1.80505415162455,17.9458483754513,14,0.357142857142857,8.08,5.31
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0038679","Tyrell Shavers","WR","BUF",2,1.88,3,32,36,20.87,0,0.15,5.6,4.86,0.739999999999999,-0.15,1.59574468085106,11.1010638297872,19,0.157894736842105,12.33,10.45
"2025",17,"00-0036196","Gabe Davis","WR","BUF",0,0.65,1,4,0,3.47,0,0.22,0,2.3,-2.3,-0.22,1.53846153846154,5.33846153846154,19,0.0526315789473684,12.33,11.68
"2025",17,"00-0036407","Jerry Jeudy","WR","CLE",5,4.16,7,83,54,64.29,0,0.05,10.4,10.91,-0.51,-0.05,1.68269230769231,15.4543269230769,10,0.7,5.7,1.54
"2025",17,"00-0038979","Cedric Tillman","WR","CLE",1,0.32,1,28,42,9.95,0,0,5.2,1.33,3.87,0,3.125,31.09375,10,0.1,5.7,5.38
"2025",17,"00-0034272","Marquez Valdes-Scantling","WR","PIT",3,4.49,9,85,21,48.8,0,0.91,5.1,14.81,-9.71,-0.91,2.00445434298441,10.8685968819599,21,0.428571428571429,11.54,7.05
"2025",17,"00-0030035","Adam Thielen","WR","PIT",2,2.69,5,50,14,32.1,0,0.09,3.4,6.42,-3.02,-0.09,1.85873605947955,11.9330855018587,21,0.238095238095238,11.54,8.85
"2025",17,"00-0040782","Isaiah Bond","WR","CLE",1,0.48,1,15,16,9.02,0,0,2.6,1.4,1.2,0,2.08333333333333,18.7916666666667,10,0.1,5.7,5.22
"2025",17,"00-0035298","Scott Miller","WR","PIT",3,4.36,7,51,25,42.04,0,0.34,5.5,10.6,-5.1,-0.34,1.60550458715596,9.64220183486238,21,0.333333333333333,11.54,7.18
"2025",17,"00-0039920","Malachi Corley","WR","CLE",1,0.74,1,4,4,5.2,0,0,1.4,1.27,0.13,0,1.35135135135135,7.02702702702703,10,0.1,5.7,4.96
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0040124","Tetairoa McMillan","WR","CAR",1,2.34,4,49,5,33.98,0,0.05,1.5,6.04,-4.54,-0.05,1.70940170940171,14.5213675213675,10,0.4,7.01,4.67
"2025",17,"00-0038543","Jaxon Smith-Njigba","WR","SEA",9,8.05,12,93,72,90.98,0,0.48,16.2,20,-3.8,-0.48,1.49068322981366,11.3018633540373,17,0.705882352941177,11.27,3.22
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0037545","Rashid Shaheed","WR","SEA",1,0.77,1,6,8,7.56,0,0,1.8,1.54,0.26,0,1.2987012987013,9.81818181818182,17,0.0588235294117647,11.27,10.5
"2025",17,"00-0037093","Dareke Young","WR","SEA",0,0.57,1,9,0,7.46,0,0,0,1.34,-1.34,0,1.75438596491228,13.0877192982456,17,0.0588235294117647,11.27,10.7
"2025",17,"00-0039491","Jalen Coker","WR","CAR",2,1.62,2,2,16,10.51,0,0.01,3.6,2.74,0.86,-0.01,1.23456790123457,6.48765432098765,10,0.2,7.01,5.39
"2025",17,"00-0040218","Jimmy Horn Jr.","WR","CAR",2,1.74,2,-8,9,7.78,0,0.05,2.9,2.83,0.0699999999999998,-0.05,1.14942528735632,4.47126436781609,10,0.2,7.01,5.27
,,,,,,,,,,,,,,,,,,,,,,,
"2025",17,"00-0033908","Cooper Kupp","WR","SEA",1,1.88,3,17,6,16.73,0,0.43,1.6,6.17,-4.57,-0.43,1.59574468085106,8.89893617021277,17,0.176470588235294,11.27,9.39
"2025",17,"00-0038840","Brycen Tremayne","WR","CAR",0,0.6,1,14,0,10.98,0,0.01,0,1.73,-1.73,-0.01,1.66666666666667,18.3,10,0.1,7.01,6.41
"2025",17,"00-0039342","Xavier Legette","WR","CAR",1,0.71,1,3,3,4.29,0,0.02,1.3,1.26,0.04,-0.02,1.40845070422535,6.04225352112676,10,0.1,7.01,6.3
"2025",17,"00-0039880","Malik Washington","WR","MIA",1,1.46,3,78,4,34.73,0,0.14,1.5,6.21,-4.71,-0.15,2.05479452054795,23.7876712328767,7,0.428571428571429,3.56,2.1
"2025",17,"00-0031408","Mike Evans","WR","TB",3,3.22,7,124,31,61.58,1,0.72,12.1,13.68,-1.58,0.28,2.17391304347826,19.1242236024845,31,0.225806451612903,19.14,15.92
"2025",17,"00-0039855","Jalen McMillan","WR","TB",7,5.54,9,126,114,78.31,0,0.2,18.4,14.56,3.84,-0.2,1.62454873646209,14.1353790613718,31,0.290322580645161,19.14,13.6
"2025",17,"00-0033921","Chris Godwin Jr.","WR","TB",7,5.75,8,35,108,47.44,1,0.57,23.8,13.9,9.9,0.43,1.39130434782609,8.2504347826087,31,0.258064516129032,19.14,13.39
"2025",17,"00-0040311","Theo Wease Jr.","WR","MIA",1,0.41,1,21,63,10.09,1,0.01,13.3,1.47,11.83,0.99,2.4390243902439,24.609756097561,7,0.142857142857143,3.56,3.15
"2025",17,"00-0040237","Tez Johnson","WR","TB",2,1.46,2,14,19,17.32,0,0.02,3.9,3.28,0.62,-0.02,1.36986301369863,11.8630136986301,31,0.0645161290322581,19.14,17.68
"2025",17,"00-0034418","Cedrick Wilson Jr.","WR","MIA",1,1.13,2,15,8,11.11,0,0.37,1.8,4.48,-2.68,-0.37,1.76991150442478,9.83185840707965,7,0.285714285714286,3.56,2.43
"2025",17,"00-0040129","Emeka Egbuka","WR","TB",3,3.17,5,61,20,38.48,0,0.16,5,7.97,-2.97,-0.16,1.57728706624606,12.1388012618297,31,0.161290322580645,19.14,15.97
"2025",17,"00-0036613","Jaylen Waddle","WR","MIA",0,0.56,1,15,0,10.92,0,0,0.7,2.36,-1.66,0,1.78571428571429,19.5,7,0.142857142857143,3.56,3
"2025",18,"00-0039075","Puka Nacua","WR","LA",10,8.48,11,44,76,71.39,1,1.15,26,23.9,2.1,-0.18,1.29716981132075,8.4186320754717,17,0.647058823529412,12.17,3.69
,,,,,,,,,,,,,,,,,,,,,,,
"2025",18,"00-0038559","Michael Wilson","WR","ARI",5,3.94,8,147,99,67.06,1,0.81,20.9,15.53,5.37,0.19,2.03045685279188,17.0203045685279,8,1,3.94,0
"2025",18,"00-0038359","Xavier Smith","WR","LA",1,1.24,2,37,6,24.96,0,0.1,1.6,4.32,-2.72,-0.1,1.61290322580645,20.1290322580645,17,0.117647058823529,12.17,10.93
"2025",18,"00-0040590","Konata Mumpfield","WR","LA",0,0.63,1,6,0,6.88,0,0,0,1.33,-1.33,0,1.58730158730159,10.9206349206349,17,0.0588235294117647,12.17,11.54
,,,,,,,,,,,,,,,,,,,,,,,
"2025",18,"00-0036849","Tutu Atwell","WR","LA",1,1.82,3,55,19,39.45,0,0.03,2.9,5.93,-3.03,-0.03,1.64835164835165,21.6758241758242,17,0.176470588235294,12.17,10.35
"2025",18,"00-0039792","Devontez Walker","WR","BAL",2,1.12,2,25,46,16.89,1,0.03,12.6,3.01,9.59,0.97,1.78571428571429,15.0803571428571,10,0.2,5.98,4.86
,,,,,,,,,,,,,,,,,,,,,,,
"2025",18,"00-0037837","Calvin Austin III","WR","PIT",3,3.28,7,109,55,47.18,1,0.54,14.5,11.25,3.25,0.46,2.13414634146341,14.3841463414634,22,0.318181818181818,13.28,10
"2025",18,"00-0039064","Zay Flowers","WR","BAL",4,3.51,6,101,138,60.89,2,0.17,29.8,10.62,19.18,1.83,1.70940170940171,17.3475783475783,10,0.6,5.98,2.47
"2025",18,"00-0034272","Marquez Valdes-Scantling","WR","PIT",5,4.61,7,77,34,60.5,0,0.12,8.4,11.41,-3.01,-0.12,1.51843817787419,13.1236442516269,22,0.318181818181818,13.28,8.67
"2025",18,"00-0035298","Scott Miller","WR","PIT",2,1.65,2,2,9,11.81,0,0.01,2.9,2.89,0.00999999999999979,-0.01,1.21212121212121,7.15757575757576,22,0.0909090909090909,13.28,11.63
"2025",18,"00-0030035","Adam Thielen","WR","PIT",3,3.74,6,67,43,51.8,0,0.07,7.3,9.31,-2.01,-0.07,1.60427807486631,13.8502673796791,22,0.272727272727273,13.28,9.54
"2025",18,"00-0030564","DeAndre Hopkins","WR","BAL",0,1.35,2,7,0,11.85,0,0.01,0,2.6,-2.6,-0.01,1.48148148148148,8.77777777777778,10,0.2,5.98,4.63
,,,,,,,,,,,,,,,,,,,,,,,
"2025",18,"00-0031408","Mike Evans","WR","TB",2,1.18,2,29,34,22.04,0,0.01,5.4,3.42,1.98,-0.01,1.69491525423729,18.6779661016949,8,0.25,4.97,3.79
"2025",18,"00-0039342","Xavier Legette","WR","CAR",3,2.71,4,41,22,35.12,0,0.03,5.2,6.41,-1.21,-0.03,1.4760147601476,12.9594095940959,20,0.2,13.08,10.37
"2025",18,"00-0040129","Emeka Egbuka","WR","TB",1,1.77,3,28,8,22.65,0,0.36,1.8,6.18,-4.38,-0.36,1.69491525423729,12.7966101694915,8,0.375,4.97,3.2
"2025",18,"00-0038840","Brycen Tremayne","WR","CAR",2,1.42,2,15,27,15.56,0,0,4.7,2.99,1.71,0,1.40845070422535,10.9577464788732,20,0.1,13.08,11.66
"2025",18,"00-0040124","Tetairoa McMillan","WR","CAR",4,3.66,6,89,84,58.08,0,0.14,12.4,10.28,2.12,-0.14,1.63934426229508,15.8688524590164,20,0.3,13.08,9.42
"2025",18,"00-0039855","Jalen McMillan","WR","TB",1,0.62,1,7,11,6.33,0,0,2.1,1.26,0.84,0,1.61290322580645,10.2096774193548,8,0.125,4.97,4.35
"2025",18,"00-0040218","Jimmy Horn Jr.","WR","CAR",1,0.66,1,14,15,11.81,0,0,2.5,1.86,0.64,0,1.51515151515152,17.8939393939394,20,0.05,13.08,12.42
"2025",18,"00-0039491","Jalen Coker","WR","CAR",6,4.63,7,55,47,50.91,1,0.37,14.7,11.95,2.75,0.63,1.51187904967603,10.9956803455724,20,0.35,13.08,8.45
,,,,,,,,,,,,,,,,,,,,,,,
"2025",18,"00-0040237","Tez Johnson","WR","TB",1,0.63,1,16,17,13.04,0,0.01,3.2,2.82,0.38,-0.03,1.58730158730159,20.6984126984127,8,0.125,4.97,4.34
"2025",18,"00-0033921","Chris Godwin Jr.","WR","TB",1,0.77,1,5,8,6.82,0,0,1.8,1.47,0.33,0,1.2987012987013,8.85714285714286,8,0.125,4.97,4.2
"2025",18,"00-0039920","Malachi Corley","WR","CLE",2,1.52,2,1,20,9.31,0,0.14,5.8,5.43,0.37,-0.15,1.31578947368421,6.125,12,0.166666666666667,7.19,5.67
,,,,,,,,,,,,,,,,,,,,,,,
"2025",18,"00-0036410","Tee Higgins","WR","CIN",6,5.46,9,106,67,74.71,1,0.74,18.7,17.37,1.33,0.26,1.64835164835165,13.6831501831502,22,0.409090909090909,14.1,8.64
"2025",18,"00-0036407","Jerry Jeudy","WR","CLE",2,3.62,6,84,17,63.27,0,0.05,4.2,10.96,-6.76,-0.06,1.65745856353591,17.4779005524862,12,0.5,7.19,3.57
"2025",18,"00-0036900","Ja'Marr Chase","WR","CIN",8,6.33,10,86,96,72.32,1,0.56,23.6,16.9,6.7,0.44,1.57977883096367,11.4249605055292,22,0.454545454545455,14.1,7.77
"2025",18,"00-0038619","Andrei Iosivas","WR","CIN",2,2.31,3,11,10,18.41,0,0.06,3,4.49,-1.49,-0.06,1.2987012987013,7.96969696969697,22,0.136363636363636,14.1,11.79
"2025",18,"00-0038979","Cedric Tillman","WR","CLE",1,1.2,2,26,23,20.19,0,0.04,3.3,3.47,-0.17,-0.04,1.66666666666667,16.825,12,0.166666666666667,7.19,5.99
,,,,,,,,,,,,,,,,,,,,,,,
"2025",18,"00-0040782","Isaiah Bond","WR","CLE",1,0.85,2,48,13,19.37,0,0.18,2.7,4.35,-1.65,-0.19,2.35294117647059,22.7882352941176,12,0.166666666666667,7.19,6.34
"2025",18,"00-0035535","Darius Slayton","WR","NYG",4,6.1,9,39,34,49.31,0,0.82,9.4,17.2,-7.8,-0.82,1.47540983606557,8.08360655737705,20,0.45,12.88,6.78
"2025",18,"00-0035645","Gunner Olszewski","WR","NYG",8,6.13,9,76,102,75.04,0,0.12,18.2,15.25,2.95,-0.3,1.46818923327896,12.2414355628059,20,0.45,12.88,6.75
"2025",18,"00-0037247","George Pickens","WR","DAL",1,1.9,3,12,9,11.97,0,0.93,1.9,8.68,-6.78,-0.93,1.57894736842105,6.3,14,0.214285714285714,8.92,7.02
"2025",18,"00-0036358","CeeDee Lamb","WR","DAL",1,0.74,1,4,4,6.17,0,0,1.4,1.37,0.0299999999999998,0,1.35135135135135,8.33783783783784,14,0.0714285714285714,8.92,8.18
,,,,,,,,,,,,,,,,,,,,,,,
"2025",18,"00-0036165","Isaiah Hodgins","WR","NYG",0,0.65,2,37,0,11.61,0,0.57,0,5.26,-5.26,-0.57,3.07692307692308,17.8615384615385,20,0.1,12.88,12.23
"2025",18,"00-0039410","Ryan Flournoy","WR","DAL",5,4.97,7,47,68,54.3,0,0.04,11.8,10.62,1.18,-0.04,1.40845070422535,10.9255533199195,14,0.5,8.92,3.95
"2025",18,"00-0037801","KaVontae Turpin","WR","DAL",0,0.37,1,35,0,14.15,0,0.01,0.7,2.67,-1.97,-0.01,2.7027027027027,38.2432432432432,14,0.0714285714285714,8.92,8.55
"2025",18,"00-0037666","Jalen Tolbert","WR","DAL",0,0.36,1,21,0,8.73,0,0.02,0,1.38,-1.38,-0.02,2.77777777777778,24.25,14,0.0714285714285714,8.92,8.56
,,,,,,,,,,,,,,,,,,,,,,,
"2025",18,"00-0039062","Jonathan Mingo","WR","DAL",0,0.58,1,10,0,7.79,0,0,0,1.38,-1.38,0,1.72413793103448,13.4310344827586,14,0.0714285714285714,8.92,8.34
"2025",18,"00-0036963","Amon-Ra St. Brown","WR","DET",11,9.85,15,145,139,127.98,0,0.79,24.9,27.41,-2.51,-0.79,1.52284263959391,12.9928934010152,27,0.555555555555556,18.74,8.89
"2025",18,"00-0040669","Isaac TeSlaa","WR","DET",1,0.67,1,15,18,13.13,0,0.01,2.8,2.04,0.76,-0.01,1.49253731343284,19.5970149253731,27,0.037037037037037,18.74,18.07
"2025",18,"00-0037240","Jameson Williams","WR","DET",6,5.8,8,35,74,52.49,0,0.32,13.4,12.98,0.42,-0.32,1.37931034482759,9.05,27,0.296296296296296,18.74,12.94
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
