"season","player_id","full_name","position","posteam","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_two_point_conv_exp","rec_two_point_conv_exp","rush_two_point_conv_exp","pass_first_down","rec_first_down","rush_first_down","pass_first_down_exp","rec_first_down_exp","rush_first_down_exp","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_two_point_conv_diff","rec_two_point_conv_diff","rush_two_point_conv_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_interception_diff","rec_interception_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_first_down_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_two_point_conv_exp_team","rec_two_point_conv_exp_team","rush_two_point_conv_exp_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_first_down_exp_team","rec_first_down_exp_team","rush_first_down_exp_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_two_point_conv_diff_team","rec_two_point_conv_diff_team","rush_two_point_conv_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_first_down_diff_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team","games"
"2021","00-0031806","Malcolm Brown","RB","MIA",0,5,33,0,-2,0,3,0,3.99,0,10,125,0,27.52,126.68,0,0,1,0,0.11,2.37,0,0,0,0,0,0,0,0,6,0,1.63,9.59,0,0,0,0.04,0,0,0,7.42,26.95,0,4,18.5,135,154.2,1,2.48,6,11.22,22.5,34.37,0,-0.99,0,-17.52,-1.68,0,-0.11,-1.37,0,0,0,0,-1.63,-3.59,0,-0.04,0,-3.42,-8.45,-19.2,-1.48,-5.22,-11.87,238,238,135,1725,1725,159,159,162.22,162.22,1443,1443,522,1726.62,1726.63,578.65,9,9,3,9.47,9.45,5.5,1,1,0,0.52,0.52,0,76,76,29,90.52,90.49,37.54,5,5,5.12,5.11,1,0,97.73,392.77,90.93,85.72,357.3,70.2,-3.22,-3.22,-283.62,-283.63,-56.65,-0.47,-0.45,-2.5,0.48,0.48,0,-14.52,-14.49,-8.54,-0.12,-0.11,-12.01,-35.47,-20.73,1965,2305.28,-340.28,12,14.95,-2.95,105,128.03,-23.03,427.5,483.7,-56.2,6
"2020","00-0036245","Malcolm Perry","RB","MIA",0,13,3,0,114,0,9,0,8.5,0,92,5,0,91.66,10.58,0,1,0,0,0.37,0.02,0,0,0,0,0,0,0,4,1,0,3.93,0.87,0,0,0,0.28,0,0,0,19.93,1.17,0,24.2,0.5,97,102.24,1,0.39,5,4.8,24.7,21.1,0,0.5,0,0.339999999999996,-5.58,0,0.63,-0.02,0,0,0,0,0.07,0.13,0,-0.28,0,4.27,-0.67,-5.24,0.61,0.2,3.6,286,286,210,2196,2196,178,178,192.65,192.71,1821,1821,817,2122.1,2122.14,861.37,11,11,9,12.97,12.89,9.09,1,1,0,1.65,1.65,0,100,100,50,106.18,106.16,51.34,6,6,6.16,6.15,1,4,127.73,485.9,140.79,106.84,426.1,127.7,-14.65,-14.71,-301.1,-301.14,-44.37,-1.97,-1.89,-0.0899999999999999,-0.65,-0.65,0,-6.18,-6.16,-1.34,-0.16,-0.15,-20.89,-59.8,-13.09,2638,2983.51,-345.51,20,21.98,-1.98,150,157.5,-7.5,553.8,626.69,-72.89,8
"2020","00-0033308","Matt Breida","RB","MIA",0,10,59,0,-1,0,9,0,8.37,0,96,254,0,68.94,259.34,0,0,0,0,0.07,0.55,0,0,0,0,0,0,0,5,11,0,2.35,12.64,0,0,0,0.08,0,1,0,15.74,29.25,0,18.6,23.4,350,328.28,0,0.62,16,14.99,42,44.99,0,0.63,0,27.06,-5.34,0,-0.07,-0.55,0,0,0,0,2.65,-1.64,0,-0.08,0,2.86,-5.85,21.72,-0.62,1.01,-2.99,324,324,274,2332,2332,219,219,217.48,217.48,2239,2239,1096,2396.29,2396.33,1112.89,14,14,10,17.52,17.45,13.32,3,3,1,1.61,1.61,0.36,121,121,66,121.56,121.5,71.57,9,9,7.07,7.08,0,3,155,565.43,192.24,133.56,532.9,165.6,1.52,1.52,-157.29,-157.33,-16.89,-3.52,-3.45,-3.32,1.39,1.39,0.64,-0.559999999999999,-0.5,-5.57,1.93,1.92,-21.44,-32.53,-26.64,3335,3509.22,-174.22,24,30.77,-6.77,187,193.07,-6.07,698.5,757.67,-59.17,10
"2020","00-0035311","Myles Gaskin","RB","MIA",0,47,142,0,10,0,41,0,36.28,0,388,584,0,285.61,568.79,0,2,3,0,1.68,5.17,0,0,0,0,0,0,0,12,27,0,12.38,34.87,0,0,0,0.46,0,2,0,74.85,87.99,0,91.8,72.4,972,854.4,5,6.85,39,47.25,164.2,162.84,0,4.72,0,102.39,15.21,0,0.32,-2.17,0,0,0,0,-0.38,-7.87,0,-0.46,0,16.95,-15.59,117.6,-1.85,-8.25,1.36,354,354,263,2626,2626,240,240,235.64,235.63,2602,2602,996,2600.01,2600.05,1073.42,15,15,9,19.97,19.93,12.27,2,2,1,1.54,1.54,0.36,132,132,58,137.41,137.34,69.85,10,10,8.51,8.55,1,2,169.98,618.54,181.88,148.08,592.2,151.6,4.35999999999999,4.37,1.99000000000003,1.95000000000002,-77.42,-4.97,-4.93,-3.27,0.46,0.46,0.64,-5.41,-5.34,-11.85,1.49,1.45,-21.9,-26.34,-30.28,3598,3673.47,-75.47,24,32.2,-8.2,190,207.19,-17.19,743.8,800.42,-56.62,10
"2021","00-0035311","Myles Gaskin","RB","MIA",0,63,173,0,32,0,49,0,47.96,0,234,612,0,353.28,725.23,0,4,3,0,2.72,5.25,0,0,0,0,0,0,0,13,25,0,18.18,34.44,0,0,0,0.61,0,1,0,99.72,103.91,0,96.4,77.2,846,1078.51,7,7.97,38,52.62,173.6,203.63,0,1.04,0,-119.28,-113.23,0,1.28,-2.25,0,0,0,0,-5.18,-9.44,0,-0.61,0,-3.32,-26.71,-232.51,-0.97,-14.62,-30.03,615,615,442,4473,4473,404,404,415,415.02,3936,3936,1568,4384.42,4384.42,1844.97,21,21,12,27.39,27.34,17.28,2,2,0,1.63,1.63,0,206,206,87,231.06,231.07,112.49,14,14,13.05,13.06,1,4,262.15,1021.13,288.24,217.44,925.6,220.8,-11,-11.02,-448.42,-448.42,-276.97,-6.39,-6.34,-5.28,0.37,0.37,0,-25.06,-25.07,-25.49,0.95,0.94,-44.71,-95.53,-67.44,5504,6229.39,-725.39,33,44.62,-11.62,293,343.56,-50.56,1146.4,1309.37,-162.97,17
"2022","00-0035311","Myles Gaskin","RB","MIA",0,6,10,0,17,0,4,0,3.99,0,28,26,0,30.81,43.88,0,0,0,0,0.2,0.06,0,0,0,0,0,0,0,0,2,0,1.44,2.42,0,0,0,0.1,0,0,0,8.28,4.74,0,6.8,2.6,54,74.69,0,0.26,2,3.86,9.4,13.02,0,0.01,0,-2.81,-17.88,0,-0.2,-0.06,0,0,0,0,-1.44,-0.42,0,-0.1,0,-1.48,-2.14,-20.69,-0.26,-1.86,-3.62,75,75,52,688,688,42,42,47,47,471,471,203,591.05,591.04,208.76,1,1,3,3.58,3.59,1.9,0,0,0,0,0,0,26,26,12,28.68,28.68,11.97,1,1,1.81,1.83,0,1,34.37,127.63,32.34,20.84,95.1,36.3,-5,-5,-120.05,-120.04,-5.76,-2.58,-2.59,1.1,0,0,0,-2.68,-2.68,0.0299999999999998,-0.81,-0.83,-13.53,-32.53,3.96,674,799.8,-125.8,4,5.49,-1.49,38,40.65,-2.65,131.4,159.97,-28.57,2
"2025","00-0040198","Ollie Gordon II","RB","MIA",0,9,70,0,-25,0,7,0,7.2,0,32,199,0,41.54,259.21,0,1,3,0,0.18,3.59,0,0,0,0,0,0,0,1,21,0,1.79,20.86,0,0,0,0.08,0,0,0,12.38,47.44,0,16.2,37.9,231,300.75,4,3.77,22,22.65,54.1,59.82,0,-0.2,0,-9.54,-60.21,0,0.82,-0.59,0,0,0,0,-0.79,0.14,0,-0.08,0,3.82,-9.54,-69.75,0.23,-0.650000000000001,-5.72,457,457,402,3166,3166,308,308,310.33,310.35,3143,3143,1899,3274.48,3274.49,1756.51,21,21,14,18.22,18.19,10.76,1,1,0,1.48,1.48,0,168,168,97,164.71,164.73,95.13,18,18,10.27,10.33,2,2,186.3,750.05,240.35,175.72,746.3,269.9,-2.33,-2.35,-131.48,-131.49,142.49,2.78,2.81,3.24,-0.48,-0.48,0,3.29,3.27,1.87,7.73,7.67,-10.58,-3.75000000000002,29.55,5042,5031,11,35,28.95,6.05,265,259.86,5.14,1016.2,990.4,25.8,16
"2020","00-0035342","Patrick Laird","RB","MIA",0,12,13,0,31,0,10,0,8.92,0,68,72,0,76.94,68.38,0,0,0,0,0.09,0.11,0,0,0,0,0,0,0,3,4,0,3.08,2.61,0,0,0,0.15,0,1,0,17.22,7.5,0,16.8,5.2,140,145.32,0,0.2,7,5.69,22,24.72,0,1.08,0,-8.94,3.62,0,-0.09,-0.11,0,0,0,0,-0.08,1.39,0,-0.15,0,-0.42,-2.3,-5.32,-0.2,1.31,-2.72,303,303,245,2407,2407,196,196,201.84,201.9,2022,2022,999,2296.73,2296.81,1002.02,13,13,7,16.59,16.53,11.05,1,1,1,1.16,1.16,0.36,114,114,56,116.59,116.59,63.51,8,8,6.27,6.25,0,4,148,533.29,167.44,118.88,478.2,135.9,-5.84,-5.9,-274.73,-274.81,-3.01999999999999,-3.59,-3.53,-4.05,-0.16,-0.16,0.64,-2.59,-2.59,-7.51,1.73,1.75,-29.12,-55.09,-31.54,3021,3298.83,-277.83,20,27.58,-7.58,170,180.1,-10.1,614.1,700.73,-86.63,9
"2021","00-0035342","Patrick Laird","RB","MIA",0,3,1,0,-3,0,3,0,2.23,0,17,4,0,13.95,4.29,0,0,0,0,0.32,0,0,0,0,0,0,0,0,2,0,0,0.81,0.05,0,0,0,0.03,0,0,0,5.54,0.44,0,4.7,0.4,21,18.24,0,0.32,2,0.86,5.1,5.98,0,0.77,0,3.05,-0.29,0,-0.32,0,0,0,0,0,1.19,-0.05,0,-0.03,0,-0.84,-0.04,2.76,-0.32,1.14,-0.88,109,109,78,759,759,67,67,71.62,71.61,792,792,243,731.8,731.79,295.58,2,2,3,5,4.98,5.07,1,1,0,1.11,1.11,0,35,35,13,37.68,37.72,18.3,2,2,2.35,2.35,0,1,46.83,177.06,59.95,37.68,160.2,40.3,-4.62,-4.61,60.2,60.21,-52.58,-3,-2.98,-2.07,-0.11,-0.11,0,-2.68,-2.72,-5.3,-0.35,-0.35,-9.15,-16.86,-19.65,1035,1027.37,7.62999999999997,5,10.05,-5.05,48,56.02,-8.02,200.5,237.01,-36.51,3
"2021","00-0034109","Phillip Lindsay","RB","MIA",0,1,38,0,-1,0,1,0,0.83,0,8,119,0,5.35,170.92,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,4,0,0.18,8.82,0,0,0,0.01,0,0,0,1.38,21.15,0,1.8,11.9,127,176.27,0,0.68,4,9,13.7,22.53,0,0.17,0,2.65,-51.92,0,0,-0.68,0,0,0,0,-0.18,-4.82,0,-0.01,0,0.42,-9.25,-49.27,-0.68,-5,-8.83,118,118,128,816,816,79,79,80.79,80.83,742,742,466,818.84,818.84,555.42,3,3,3,4.78,4.78,3.8,0,0,0,0,0,0,39,39,26,43.11,43.12,32.51,2,2,2.6,2.63,0,1,46.69,191.36,78.32,37.68,171.2,62.6,-1.79,-1.83,-76.84,-76.84,-89.42,-1.78,-1.78,-0.8,0,0,0,-4.11,-4.12,-6.51,-0.6,-0.63,-9.01,-20.16,-15.72,1208,1374.26,-166.26,6,8.58,-2.58,65,75.63,-10.63,233.8,269.68,-35.88,4
"2022","00-0031687","Raheem Mostert","RB","MIA",0,42,181,0,48,0,31,0,31.13,0,202,891,0,236.62,794.01,0,2,3,0,1.78,3.09,0,0,0,0,0,0,0,11,44,0,11.59,42.48,0,1,0,0.42,0,1,0,65.44,97.87,0,63.2,105.1,1093,1030.63,5,4.87,55,54.07,168.3,163.31,0,-0.13,0,-34.62,96.99,0,0.22,-0.09,0,0,0,0,-0.59,1.52,0,0.58,0,-2.24,7.23,62.37,0.13,0.929999999999998,4.99,543,543,364,4848,4848,345,345,355.43,355.45,4460,4460,1620,4308.73,4308.7,1544.88,29,29,11,21.32,21.3,9.06,0,0,0,1.02,1.02,0,202,202,89,214.7,214.68,92.94,15,15,13.07,13.1,2,1,233.51,916.21,208.95,264.4,961,226,-10.43,-10.45,151.27,151.3,75.12,7.68,7.7,1.94,-1.02,-1.02,0,-12.7,-12.68,-3.94,1.93,1.9,30.89,44.79,17.05,6080,5853.58,226.42,40,30.36,9.64,291,307.62,-16.62,1187,1125.16,61.84,16
"2023","00-0031687","Raheem Mostert","RB","MIA",0,34,217,0,-32,0,26,0,26.83,0,172,1045,0,194.62,938.94,0,3,18,0,1.57,12.36,0,0,0,0,0,0,0,6,61,0,7.39,53.34,0,1,0,0.29,0,1,0,55.66,168.07,0,61.2,210.5,1217,1133.56,21,13.93,67,60.73,271.7,223.73,0,-0.83,0,-22.62,106.06,0,1.43,5.64,0,0,0,0,-1.39,7.66,0,0.71,0,5.54,42.43,83.44,7.07,6.27,47.97,540,540,429,4025,4025,374,374,367.51,367.52,4487,4487,2122,4102.81,4102.83,1818.48,28,28,26,27.57,27.54,18.16,0,0,0,0.54,0.54,0,209,209,107,209.21,209.16,101.5,12,12,10.53,10.53,2,6,254.48,944.36,290.91,267.48,986.7,356.2,6.49,6.48,384.19,384.17,303.52,0.429999999999999,0.46,7.84,-0.54,-0.54,0,-0.210000000000001,-0.160000000000002,5.5,1.47,1.47,13,42.34,65.29,6609,5921.31,687.69,54,45.7,8.3,316,310.66,5.33999999999999,1342.9,1235.27,107.63,16
"2024","00-0031687","Raheem Mostert","RB","MIA",0,23,85,0,14,0,19,0,17.61,0,161,278,0,142.43,361.03,0,0,2,0,0.2,2.79,0,0,0,0,0.46,0,0,10,13,0,7.32,18.52,0,0,0,0.23,0,2,0,34.04,52.84,0,35.1,35.8,439,503.46,2,2.99,23,25.84,70.9,86.88,0,1.39,0,18.57,-83.03,0,-0.2,-0.79,0,-0.46,0,0,2.68,-5.52,0,-0.23,0,1.06,-17.04,-64.46,-0.99,-2.84,-15.98,410,410,324,2458,2458,296,296,285.36,285.34,2994,2994,1306,2919.44,2919.41,1389.27,18,18,9,17.96,17.92,8.14,1,1,0,1.49,1.49,0,162,162,64,151.83,151.8,70.16,5,5,7.7,7.72,0,4,176.23,688.06,187.86,183.76,705.4,176.6,10.64,10.66,74.56,74.59,-83.27,0.0400000000000004,0.0799999999999995,0.859999999999999,-0.49,-0.49,0,10.17,10.2,-6.16,-2.7,-2.72,7.53,17.34,-11.26,4300,4308.68,-8.68000000000002,27,26.06,0.94,226,221.96,4.04,882,875.92,6.08,12
"2020","00-0036020","Salvon Ahmed","RB","MIA",0,14,75,0,-7,0,11,0,11.39,0,61,319,0,83.49,302.93,0,0,3,0,0.31,3.03,0,1,0,0,0.56,0,0,2,18,0,3.22,18.28,0,0,0,0.12,0,0,0,22.68,48.51,0,19.1,49.9,380,386.42,3,3.34,20,21.5,69,71.19,0,-0.389999999999999,0,-22.49,16.07,0,-0.31,-0.0300000000000002,0,0.44,0,0,-1.22,-0.28,0,-0.12,0,-3.58,1.39,-6.41999999999999,-0.34,-1.5,-2.19,211,211,161,1570,1570,140,140,142.56,142.6,1431,1431,708,1520.41,1520.45,653.7,8,8,7,10.36,10.33,6.98,1,1,0,1.65,1.65,0,73,73,43,75.9,75.9,42.79,5,5,4.67,4.66,1,1,96.2,360.04,107.3,81.24,331.1,110.8,-2.56,-2.6,-89.41,-89.45,54.3,-2.36,-2.33,0.0199999999999999,-0.65,-0.65,0,-2.9,-2.9,0.210000000000001,0.33,0.34,-14.96,-28.94,3.5,2139,2174.15,-35.15,15,17.31,-2.31,116,118.69,-2.69,441.9,467.34,-25.44,6
"2021","00-0036020","Salvon Ahmed","RB","MIA",0,19,54,0,51,0,12,0,14.27,0,117,149,0,120.13,239.79,0,0,0,0,0.28,0.35,0,0,0,0,0,0,0,4,8,0,6.12,13.06,0,0,0,0.2,0,0,0,27.89,26.01,0,23.7,14.9,266,359.92,0,0.63,12,19.18,38.6,53.9,0,-2.27,0,-3.13,-90.79,0,-0.28,-0.35,0,0,0,0,-2.12,-5.06,0,-0.2,0,-4.19,-11.11,-93.92,-0.63,-7.18,-15.3,418,418,251,2949,2949,277,277,282.25,282.24,2740,2740,782,2976.87,2976.86,1032.58,15,15,6,19.84,19.77,8.96,1,1,0,1.11,1.11,0,142,142,48,156.84,156.84,61.74,9,9,8.73,8.73,1,3,183.21,701.25,157.05,153.6,641,108.2,-5.25,-5.24,-236.87,-236.86,-250.58,-4.84,-4.77,-2.96,-0.11,-0.11,0,-14.84,-14.84,-13.74,0.27,0.27,-29.61,-60.25,-48.85,3522,4009.44,-487.44,21,28.73,-7.73,190,218.58,-28.58,749.2,858.3,-109.1,11
"2022","00-0036020","Salvon Ahmed","RB","MIA",0,6,17,0,17,0,4,0,3.57,0,53,67,0,29.52,69.97,0,0,1,0,0.09,0.12,0,0,0,0,0,0,0,2,4,0,1.09,4.31,0,0,0,0.11,0,0,0,7.09,7.76,0,9.3,12.7,120,99.49,1,0.21,6,5.4,22,14.85,0,0.43,0,23.48,-2.97,0,-0.09,0.88,0,0,0,0,0.91,-0.31,0,-0.11,0,2.21,4.94,20.51,0.79,0.6,7.15,243,243,182,2252,2252,144,144,155.03,155.03,1700,1700,872,1885.46,1885.45,773.25,12,12,6,8.45,8.42,4.05,1,1,0,0.98,0.98,0,84,84,49,92.14,92.11,43.83,4,4,5.77,5.77,1,0,99.62,396.19,101.71,110,386,123.2,-11.03,-11.03,-185.46,-185.45,98.75,3.55,3.58,1.95,0.02,0.02,0,-8.14,-8.11,5.17,-1.77,-1.77,10.38,-10.19,21.49,2572,2658.7,-86.7,18,12.47,5.53,133,135.94,-2.94,509.2,497.9,11.3,7
"2023","00-0036020","Salvon Ahmed","RB","MIA",0,23,22,0,14,0,16,0,18.14,0,88,61,0,141.87,94.59,0,1,1,0,0.74,0.59,0,0,0,0,0,0,0,4,3,0,6.1,4.63,0,1,0,0.21,0,0,0,36.81,12.98,0,30.8,12.1,149,236.46,2,1.33,7,10.73,42.9,49.79,0,-2.14,0,-53.87,-33.59,0,0.26,0.41,0,0,0,0,-2.1,-1.63,0,0.79,0,-6.01,-0.88,-87.46,0.67,-3.73,-6.89,257,257,170,2178,2178,172,172,174.17,174.17,2035,2035,716,2050.44,2050.44,688.6,14,14,8,14.72,14.72,5.28,0,0,0,0,0,0,101,101,40,103.06,103.05,36.01,6,6,5.16,5.16,2,3,130.58,467.55,100.59,125.4,455.5,113.6,-2.17,-2.17,-15.44,-15.44,27.4,-0.72,-0.72,2.72,0,0,0,-2.06,-2.05,3.99,0.84,0.84,-5.18,-12.05,13.01,2751,2739.04,11.96,22,20,2,141,139.06,1.94,569.1,568.14,0.96,7
"2021","00-0031363","Michael Palardy","SPEC","MIA",0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.05,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0.74,0,0,0.1,1,7.05,0,0.01,0,0.71,0.1,0.74,0,0,0,0,-6.05,0,0,-0.01,0,0,0,0,0,-0.71,0,0,0,0,-0.64,-6.05,-0.01,-0.71,-0.64,22,22,43,124,124,15,15,15.45,15.46,109,109,195,152.02,152.03,197.98,1,1,1,0.99,0.99,1.05,0,0,0,0,0,0,7,7,12,8.85,8.86,12.47,0,0,0.38,0.39,0,0,9.3,36.61,26.08,8.36,31.9,25.5,-0.449999999999999,-0.46,-43.02,-43.03,-2.98,0.01,0.01,-0.05,0,0,0,-1.85,-1.86,-0.47,-0.38,-0.39,-0.940000000000001,-4.71,-0.58,304,350.01,-46.01,2,2.04,-0.04,19,21.33,-2.33,57.4,62.69,-5.29,1
"2020","00-0033896","Adam Shaheen","TE","MIA",0,22,0,0,95,0,12,0,15.95,0,150,0,0,138.24,0,0,3,0,0,3.41,0,0,0,0,0,0,0,0,9,0,0,9.94,0,0,0,0,0.36,0,0,0,50.22,0,0,45,0,150,138.24,3,3.41,9,9.94,45,50.22,0,-3.95,0,11.76,0,0,-0.41,0,0,0,0,0,-0.94,0,0,-0.36,0,-5.22,0,11.76,-0.41,-0.94,-5.22,471,471,348,3565,3565,309,309,317.08,317.13,3386,3386,1407,3534.02,3534.11,1424.71,21,21,12,27.08,27,14.27,3,3,0,2.7,2.7,0,176,176,81,185.53,185.46,89.62,9,9,10.66,10.67,1,5,233.76,838.3,228.29,207.44,777.6,202.7,-8.08,-8.13,-148.02,-148.11,-17.71,-6.08,-6,-2.27,0.3,0.3,0,-9.53,-9.46,-8.62,-1.66,-1.67,-26.32,-60.7,-25.59,4793,4958.82,-165.82,33,41.27,-8.27,257,275.08,-18.08,980.3,1066.59,-86.29,13
"2021","00-0033896","Adam Shaheen","TE","MIA",0,16,0,0,92,0,12,0,10.86,0,110,0,0,97.82,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,5,0,0,5.94,0,0,0,0,0.34,0,0,0,29.77,0,0,23,0,110,97.82,0,1.52,5,5.94,23,29.77,0,1.14,0,12.18,0,0,-1.52,0,0,0,0,0,-0.94,0,0,-0.34,0,-6.77,0,12.18,-1.52,-0.94,-6.77,261,261,157,1871,1871,172,172,174.7,174.68,1801,1801,496,1842.79,1842.77,640.4,11,11,4,13.24,13.22,8.15,1,1,0,1.11,1.11,0,91,91,30,97.07,97.09,38.49,7,7,5.5,5.47,0,2,117.97,440.77,113,104.04,420.1,69.6,-2.7,-2.68,-41.79,-41.77,-144.4,-2.24,-2.22,-4.15,-0.11,-0.11,0,-6.07,-6.09,-8.49,1.5,1.53,-13.93,-20.67,-43.4,2297,2483.17,-186.17,15,21.37,-6.37,121,135.58,-14.58,489.7,553.77,-64.07,7
"2021","00-0033338","Cethan Carter","TE","MIA",0,2,0,0,8,0,2,0,1.54,0,16,0,0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.03,0,0,0,2.86,0,0,3.6,0,16,12.9,0,0,0,0.43,3.6,2.86,0,0.46,0,3.1,0,0,0,0,0,0,0,0,-0.43,0,0,-0.03,0,0.74,0,3.1,0,-0.43,0.74,92,92,40,611,611,59,59,63.36,63.37,536,536,148,653.31,653.34,187.86,2,2,0,3.5,3.48,0.39,0,0,0,0,0,0,27,27,6,34.14,34.13,9.52,2,2,1.87,1.89,1,0,36.39,149.7,21.14,25.44,122.6,14.8,-4.36,-4.37,-117.31,-117.34,-39.86,-1.5,-1.48,-0.39,0,0,0,-7.14,-7.13,-3.52,0.13,0.11,-10.95,-27.1,-6.34,684,841.2,-157.2,2,3.87,-1.87,33,43.65,-10.65,137.4,170.84,-33.44,2
"2025","00-0031610","Darren Waller","TE","MIA",0,34,1,0,359,0,24,0,20.01,0,283,4,0,259.72,6.35,0,6,0,0,3.33,0.1,0,0,0,0,0.48,0,0,19,1,0,14.36,0.75,0,0,0,1.07,0,0,0,66.95,1.23,0,88.3,0.4,287,266.07,6,3.43,20,15.11,88.7,68.18,0,3.99,0,23.28,-2.35,0,2.67,-0.1,0,-0.48,0,0,4.64,0.25,0,-1.07,0,21.35,-0.83,20.93,2.57,4.89,20.52,218,218,213,1588,1588,147,147,147.02,147.03,1615,1615,1019,1603.21,1603.21,949.26,11,11,10,10.04,10.01,4.23,0,0,0,0.96,0.96,0,86,86,49,78.4,78.4,50.16,7,7,5,5,1,0,96.19,369.45,120.47,94.6,372.5,161.9,-0.0199999999999965,-0.03,11.79,11.79,69.74,0.96,0.99,5.77,-0.96,-0.96,0,7.6,7.6,-1.16,2,2,-1.59,3.04999999999999,41.43,2634,2552.47,81.53,21,14.24,6.76,135,128.56,6.44,534.4,489.92,44.48,8
"2020","00-0034798","Durham Smythe","TE","MIA",0,29,0,0,114,0,26,0,22.25,0,208,0,0,183.29,0,0,2,0,0,2.37,0,0,0,0,0,0,0,0,13,0,0,9.72,0,0,0,0,0.36,0,0,0,54.86,0,0,58.8,0,208,183.29,2,2.37,13,9.72,58.8,54.86,0,3.75,0,24.71,0,0,-0.37,0,0,0,0,0,3.28,0,0,-0.36,0,3.94,0,24.71,-0.37,3.28,3.94,454,454,346,3432,3432,297,297,307.69,307.75,3068,3068,1408,3409.92,3410,1440.59,19,19,12,22.84,22.74,15,2,2,0,2.19,2.19,0,164,164,82,173.95,173.89,91.43,10,10,9.74,9.76,1,5,212.68,790.05,234.17,182.72,719.8,202.8,-10.69,-10.75,-341.92,-342,-32.59,-3.84,-3.74,-3,-0.19,-0.19,0,-9.95,-9.89,-9.43,0.26,0.24,-29.96,-70.25,-31.37,4476,4850.59,-374.59,31,37.74,-6.74,246,265.32,-19.32,922.6,1024.22,-101.62,13
