season,player_id,full_name,position,opps_rec,opps_rush,ep_total_rec,ep_total_rush,ep_per_opp_rec,ep_per_opp_rush
2022,00-0033943,Josh Reynolds,WR,59,NA,142.1204889777,NA,2.408821847079661,NA
2022,00-0033948,Jamaal Williams,RB,NA,263,NA,748.3157624813465,NA,2.8453070816781234
2022,00-0034115,Jeffery Wilson,RB,NA,176,NA,446.1429986723815,NA,2.534903401547622
2022,00-0034184,Gus Edwards,RB,NA,87,NA,216.05832748487592,NA,2.4834290515502984
2022,00-0034270,Tyler Conklin,TE,87,NA,119.02093525833334,NA,1.3680567271072797,NA
2022,00-0034272,Marquez Valdes-Scantling,WR,81,NA,152.5887106093287,NA,1.8838112420904778,NA
2022,00-0034286,Richie James,WR,70,NA,110.07804119749926,NA,1.5725434456785607,NA
2022,00-0034348,Courtland Sutton,WR,109,NA,188.80050725859473,NA,1.732114745491695,NA
2022,00-0034351,Dallas Goedert,TE,69,NA,148.47722392296419,NA,2.1518438249704954,NA
2022,00-0034364,Jordan Akins,TE,56,NA,114.28980210653367,NA,2.0408893233309584,NA
2022,00-0034383,Dalton Schultz,TE,89,NA,200.44997678298387,NA,2.2522469301458856,NA
2022,00-0034411,Russell Gage,WR,72,NA,141.2799190377989,NA,1.9622210977472065,NA
2022,00-0034414,Boston Scott,RB,NA,54,NA,144.24225015827687,NA,2.671152780708831
2022,00-0034440,Justin Jackson,RB,NA,43,NA,110.86427512388025,NA,2.578238956369308
2022,00-0034487,Trent Sherfield,WR,51,NA,96.66077406774275,NA,1.895309295445936,NA
2022,00-0034521,Allen Lazard,WR,101,NA,195.82716837654868,NA,1.9388828552133535,NA
2022,00-0034681,Chase Edmonds,RB,NA,68,NA,161.7697573695914,NA,2.37896702014105
2022,00-0034750,Rashaad Penny,RB,NA,57,NA,127.68237887584837,NA,2.2400417346640067
2022,00-0034753,Mark Andrews,TE,114,NA,217.730550027787,NA,1.9099171055069033,NA
2022,00-0034764,Michael Gallup,WR,74,NA,136.45346271505696,NA,1.8439657123656348,NA
2022,00-0034775,Christian Kirk,WR,134,NA,287.7515614598959,NA,2.147399712387283,NA
2022,00-0034777,D.J. Chark,WR,52,NA,106.38759235391626,NA,2.0459152375753127,NA
2022,00-0034791,Nick Chubb,RB,NA,303,NA,702.7992007651045,NA,2.3194693094557906
2022,00-0034796,Lamar Jackson,QB,NA,112,NA,251.17589450188098,NA,2.242641915195366
2022,00-0034827,D.J. Moore,WR,118,NA,213.3008008550678,NA,1.8076339055514221,NA
2022,00-0034829,Mike Gesicki,TE,53,NA,136.09593485535868,NA,2.5678478274595977,NA
2022,00-0034830,Hayden Hurst,TE,68,NA,138.2518405629089,NA,2.033115302395719,NA
2022,00-0034838,Royce Freeman,RB,NA,41,NA,108.10911242902512,NA,2.6368076202201247
2022,00-0034844,Saquon Barkley,RB,77,295,117.14790967437136,671.4814016193268,1.5214014243424852,2.2762081410824635
2022,00-0034857,Josh Allen,QB,NA,125,NA,310.25753235181026,NA,2.4820602588144824
2022,00-0034860,Dante Pettis,WR,42,NA,80.69372399106203,NA,1.921279142644334,NA
2022,00-0034960,Jakobi Meyers,WR,98,NA,148.42212461630675,NA,1.5145114756765996,NA
2022,00-0034972,Alexander Mattison,RB,NA,74,NA,202.58570670997142,NA,2.737644685269884
2022,00-0034975,Justice Hill,RB,NA,49,NA,104.61307479068637,NA,2.1349607100140076
2022,00-0034981,Foster Moreau,TE,54,NA,102.75952007816522,NA,1.9029540755215781,NA
2022,00-0034983,Hunter Renfrow,WR,51,NA,98.54537875131052,NA,1.9322623284570688,NA
2022,00-0035208,Olamide Zaccheaus,WR,61,NA,99.32715622120304,NA,1.6283140364131645,NA
2022,00-0035216,Diontae Johnson,WR,149,NA,295.83538807711716,NA,1.9854724032021287,NA
2022,00-0035228,Kyler Murray,QB,NA,68,NA,147.21596547005163,NA,2.1649406686772297
2022,00-0035229,T.J. Hockenson,TE,131,NA,255.54317503503967,NA,1.9507112598094631,NA
2022,00-0035243,Miles Sanders,RB,NA,260,NA,657.571248068285,NA,2.529120184878019
2022,00-0035250,Devin Singletary,RB,52,177,120.30943578615552,472.3932818509056,2.3136429958876064,2.6688885980277157
2022,00-0035261,Tony Pollard,RB,55,193,117.3360632613767,457.62937408083235,2.133382968388667,2.371136653268562
2022,00-0035298,Scott Miller,WR,40,NA,92.97080224417732,NA,2.324270056104433,NA
2022,00-0035500,Greg Dortch,WR,64,NA,115.27496401855024,NA,1.8011713127898474,NA
2022,00-0035535,Darius Slayton,WR,71,NA,114.41102059534751,NA,1.6114228252865843,NA
2022,00-0035639,Parris Campbell,WR,92,NA,171.11332103943266,NA,1.8599274026025288,NA
2022,00-0035640,DK Metcalf,WR,142,NA,305.9861737880418,NA,2.1548322097749426,NA
2022,00-0035644,Noah Fant,TE,63,NA,122.2992234848789,NA,1.9412575156329985,NA
2022,00-0035657,Damien Harris,RB,NA,106,NA,266.51436153938994,NA,2.5142864296168863
2022,00-0035659,Terry McLaurin,WR,120,NA,190.9749091200065,NA,1.591457576000054,NA
2022,00-0035662,Marquise Brown,WR,107,NA,176.52332959207706,NA,1.6497507438511874,NA
2022,00-0035664,NA,NA,NA,70,NA,145.84332846308826,NA,2.083476120901261
2022,00-0035676,A.J. Brown,WR,145,NA,305.72436397036654,NA,2.1084438894508035,NA
2022,00-0035685,David Montgomery,RB,40,201,52.2078344389447,485.91591241248534,1.3051958609736178,2.4174921015546533
2022,00-0035689,Dawson Knox,TE,65,NA,129.64058382582152,NA,1.9944705203972544,NA
2022,00-0035700,Josh Jacobs,RB,64,341,120.8500410138513,839.753414976978,1.8882818908414265,2.46261998526973
2022,00-0035710,Daniel Jones,QB,NA,120,NA,279.1656920861569,NA,2.3263807673846406
2022,00-0035719,Deebo Samuel,WR,94,42,185.6908909881604,100.74337158197886,1.9754350105123446,2.3986517043328304
2022,00-0035806,Jamycal Hasty,RB,NA,46,NA,129.46803208789788,NA,2.8145224366934323
2022,00-0035831,James Robinson,RB,NA,110,NA,256.53203052666504,NA,2.3321093684242276
2022,00-0035993,Tyler Huntley,QB,NA,44,NA,101.07985810977686,NA,2.2972695024949283
2022,00-0036040,Juwan Johnson,TE,65,NA,132.44827870093286,NA,2.037665826168198,NA
2022,00-0036158,J.K. Dobbins,RB,NA,92,NA,229.48534040217055,NA,2.494405873936637
2022,00-0036165,Isaiah Hodgins,WR,49,NA,96.09373899728223,NA,1.9610967142302496,NA
2022,00-0036182,Nick Westbrook-Ikhine,WR,50,NA,88.85300526360516,NA,1.7770601052721033,NA
2022,00-0036196,Gabe Davis,WR,93,NA,186.8799024389591,NA,2.009461316547948,NA
2022,00-0036223,Jonathan Taylor,RB,42,192,72.23620554056811,501.23866667528637,1.719909655727812,2.61061805560045
2022,00-0036232,Harrison Bryant,TE,43,NA,87.46828214991535,NA,2.034146096509659,NA
2022,00-0036233,Donovan Peoples-Jones,WR,96,NA,156.7753724065842,NA,1.633076795901919,NA
2022,00-0036251,Zack Moss,RB,NA,93,NA,227.86976778396638,NA,2.4502125568168425
2022,00-0036252,Michael Pittman,WR,142,NA,272.32650375460787,NA,1.917792279962027,NA
2022,00-0036259,Jauan Jennings,WR,56,NA,89.86063700486557,NA,1.6046542322297423,NA
2022,00-0036261,Brandon Aiyuk,WR,114,NA,238.99883396702353,NA,2.096480999710733,NA
2022,00-0036265,A.J. Dillon,RB,43,186,98.51104063377716,493.19856126152445,2.290954433343655,2.6516051680727117
2022,00-0036271,Quez Watkins,WR,51,NA,103.82463490928058,NA,2.0357771550839328,NA
2022,00-0036275,D'Andre Swift,RB,70,100,147.57493292778963,273.4682575814512,2.108213327539852,2.7346825758145124
2022,00-0036290,Cole Kmet,TE,70,NA,145.5879906759509,NA,2.0798284382278696,NA
2022,00-0036309,Darnell Mooney,WR,62,NA,115.7922723613882,NA,1.8676172961514226,NA
2022,00-0036322,Justin Jefferson,WR,185,NA,423.11342748424784,NA,2.2870996080229613,NA
2022,00-0036326,Chase Claypool,WR,79,NA,134.89053714921465,NA,1.7074751537875272,NA
2022,00-0036328,Antonio Gibson,RB,58,149,112.96821604893194,361.0451249423786,1.9477278629126196,2.4231216439085816
2022,00-0036331,Devin Duvernay,WR,49,NA,107.06250498362351,NA,2.184949081298439,NA
2022,00-0036345,K.J. Osborn,WR,90,NA,181.86834282329073,NA,2.0207593647032303,NA
2022,00-0036355,Justin Herbert,QB,NA,54,NA,108.01657880749553,NA,2.000307014953621
2022,00-0036358,CeeDee Lamb,WR,156,NA,316.69807458895957,NA,2.0301158627497413,NA
2022,00-0036360,Clyde Edwards-Helaire,RB,NA,71,NA,172.41525455306692,NA,2.428383866944605
2022,00-0036370,Joshua Kelley,RB,NA,69,NA,215.26895706559299,NA,3.1198399574723625
2022,00-0036383,Eno Benjamin,RB,NA,78,NA,211.27313240223145,NA,2.708629902592711
2022,00-0036389,Jalen Hurts,QB,NA,167,NA,431.5722000086678,NA,2.584264670710586
2022,00-0036407,Jerry Jeudy,WR,100,NA,176.84279234986752,NA,1.7684279234986748,NA
2022,00-0036410,Tee Higgins,WR,110,NA,229.18543797369045,NA,2.083503981579004,NA
2022,00-0036414,Cam Akers,RB,NA,188,NA,440.36697319633095,NA,2.3423775170017596
2022,00-0036415,Van Jefferson,WR,44,NA,70.21863047539955,NA,1.5958779653499897,NA
2022,00-0036442,Joe Burrow,QB,NA,75,NA,184.97219253980438,NA,2.4662959005307252
2022,00-0036493,Deon Jackson,RB,NA,68,NA,152.2116854134365,NA,2.2384071384328896
2022,00-0036554,Nico Collins,WR,66,NA,124.92457759880926,NA,1.8927966302849886,NA
2022,00-0036555,Chuba Hubbard,RB,NA,95,NA,223.17607867572224,NA,2.349221880797076
2022,00-0036567,Elijah Mitchell,RB,NA,45,NA,138.40933037744253,NA,3.0757628972765008
2022,00-0036572,Shi Smith,WR,42,NA,88.51569057903532,NA,2.107516442357984,NA
2022,00-0036613,Jaylen Waddle,WR,118,NA,208.945051198927,NA,1.7707207728722625,NA
2022,00-0036829,Caleb Huntley,RB,NA,76,NA,204.417397319281,NA,2.6897025963063292
2022,00-0036862,Ben Skowronek,WR,61,NA,121.02887422777712,NA,1.9840799053733955,NA
2022,00-0036875,Rhamondre Stevenson,RB,90,210,153.81217932779668,491.7961815518793,1.7090242147532966,2.341886578818473
2022,00-0036876,Kylen Granson,TE,40,NA,61.27074538409943,NA,1.5317686346024857,NA
2022,00-0036893,Najee Harris,RB,53,272,113.13207909918856,651.9042203841964,2.134567530173369,2.3967066925889577
2022,00-0036894,Pat Freiermuth,TE,98,NA,179.18500287318602,NA,1.8284183966651633,NA
2022,00-0036900,Ja'Marr Chase,WR,134,NA,315.3837356242584,NA,2.353609967345212,NA
2022,00-0036906,Khalil Herbert,RB,NA,129,NA,297.2898960108869,NA,2.3045728372936964
2022,00-0036912,DeVonta Smith,WR,137,NA,256.19962217395357,NA,1.8700702348463762,NA
2022,00-0036919,Kenneth Gainwell,RB,NA,53,NA,155.72787865626742,NA,2.938261861439008
2022,00-0036924,Michael Carter,RB,54,114,72.6233753648412,277.1452052333043,1.3448773215711332,2.4310982915202133
2022,00-0036936,Rondale Moore,WR,56,NA,100.39939731321647,NA,1.7928463805931514,NA
2022,00-0036945,Justin Fields,QB,NA,160,NA,356.0665719769313,NA,2.2254160748558207
2022,00-0036955,Terrace Marshall,WR,47,NA,96.33626226981869,NA,2.049707707868483,NA
2022,00-0036963,Amon-Ra St. Brown,WR,146,NA,325.5774245513312,NA,2.2299823599406245,NA
2022,00-0036970,Kyle Pitts,TE,59,NA,105.19032102343044,NA,1.7828867970072957,NA
2022,00-0036971,Trevor Lawrence,QB,NA,62,NA,154.56589994745445,NA,2.4929983862492655
2022,00-0036972,Mac Jones,QB,NA,47,NA,95.00407676730538,NA,2.0213633354745824
2022,00-0036973,Travis Etienne,RB,45,221,84.47563552862266,567.786207461453,1.8772363450805036,2.5691683595540855
2022,00-0036980,Elijah Moore,WR,65,NA,112.01437626429833,NA,1.7232980963738203,NA
2022,00-0036988,Josh Palmer,WR,108,NA,220.23023926360463,NA,2.0391688820704132,NA
2022,00-0036997,Javonte Williams,RB,NA,47,NA,84.96359289780958,NA,1.8077360191023313
2022,00-0037157,Zonovan Knight,RB,NA,85,NA,163.65618864801945,NA,1.9253669252708172
2022,00-0037197,Isiah Pacheco,RB,NA,170,NA,398.12598639179487,NA,2.341917567010558
2022,00-0037228,Jaylen Warren,RB,NA,77,NA,198.77548420644598,NA,2.581499794888909
2022,00-0037238,Drake London,WR,118,NA,254.05790762689128,NA,2.1530331154821294,NA
2022,00-0037239,Chris Olave,WR,120,NA,203.4749442637402,NA,1.6956245355311685,NA
2022,00-0037247,George Pickens,WR,85,NA,129.85479088935233,NA,1.5277034222276746,NA
2022,00-0037248,James Cook,RB,NA,89,NA,240.59614300902467,NA,2.703327449539603
2022,00-0037252,Greg Dulcich,TE,55,NA,64.19990744852112,NA,1.1672710445185654,NA
2022,00-0037256,Rachaad White,RB,58,130,116.11141178556136,260.5724841448099,2.0019208928545056,2.004403724190845
2022,00-0037258,Dameon Pierce,RB,NA,220,NA,506.0905445852841,NA,2.300411566296746
2022,00-0037263,Tyler Allgeier,RB,NA,211,NA,549.9624442474304,NA,2.6064570817413766
2022,00-0037525,Jordan Mason,RB,NA,43,NA,102.86976463766769,NA,2.392320107852737
2022,00-0037664,Alec Pierce,WR,78,NA,133.02672233068733,NA,1.705470799111376,NA
2022,00-0037740,Garrett Wilson,WR,146,NA,243.8039967927034,NA,1.669890388991118,NA
2022,00-0037741,Jahan Dotson,WR,63,NA,126.87189295943222,NA,2.013839570784638,NA
2022,00-0037742,Treylon Burks,WR,54,NA,98.55698787714937,NA,1.8251294051323956,NA
2022,00-0037746,Brian Robinson,RB,NA,205,NA,411.3975325325737,NA,2.006817231866213
2022,00-0037755,Jelani Woods,TE,40,NA,84.4634399425122,NA,2.1115859985628047,NA
2022,00-0037809,Chigoziem Okonkwo,TE,47,NA,74.92564974982804,NA,1.5941627606346391,NA
2022,00-0037816,Romeo Doubs,WR,67,NA,120.64096579770558,NA,1.800611429816501,NA
2022,00-0037838,Isaiah Likely,TE,60,NA,110.83901379950112,NA,1.8473168966583517,NA
2022,00-0038102,Kenny Pickett,QB,NA,55,NA,138.3586724291672,NA,2.5156122259848583
2022,00-0038104,Tyquan Thornton,WR,45,NA,91.04437434941065,NA,2.0232083188757923,NA
2022,00-0038120,Breece Hall,RB,NA,80,NA,207.47366347833304,NA,2.593420793479163
2022,00-0038124,Christian Watson,WR,66,NA,147.55655046529137,NA,2.235705310080172,NA
2022,00-0038129,Cade Otton,TE,65,NA,164.40496645806707,NA,2.5293071762779546,NA
2022,00-0038134,Kenneth Walker,RB,NA,228,NA,596.5519983214035,NA,2.616456132988612
2023,00-0029263,Russell Wilson,QB,NA,80,NA,165.72844026630628,NA,2.0716055033288283
2023,00-0030035,Adam Thielen,WR,138,NA,257.98218036325113,NA,1.8694360895887763,NA
2023,00-0030061,Zach Ertz,TE,43,NA,81.57254909467883,NA,1.8970360254576473,NA
2023,00-0030279,Keenan Allen,WR,150,NA,265.17342130455654,NA,1.7678228086970436,NA
2023,00-0030431,Robert Woods,WR,75,NA,141.1082385905902,NA,1.8814431812078691,NA
2023,00-0030506,Travis Kelce,TE,121,NA,270.08747490492533,NA,2.2321278917762424,NA
2023,00-0030513,Latavius Murray,RB,NA,79,NA,242.39274635192123,NA,3.0682626120496357
2023,00-0030564,DeAndre Hopkins,WR,137,NA,238.96942180511542,NA,1.7443023489424483,NA
2023,00-0030578,Cordarrelle Patterson,RB,NA,50,NA,140.3723780864966,NA,2.807447561729932
2023,00-0031235,Odell Beckham Jr.,WR,64,NA,147.04770501176245,NA,2.297620390808788,NA
2023,00-0031236,Brandin Cooks,WR,82,NA,193.93288674212806,NA,2.365035204172293,NA
2023,00-0031260,Logan Thomas,TE,79,NA,134.32941028020275,NA,1.700372282027883,NA
2023,00-0031381,Davante Adams,WR,175,NA,384.38268892784254,NA,2.1964725081591,NA
2023,00-0031408,Mike Evans,WR,137,NA,269.1521406946557,NA,1.9646141656544214,NA
2023,00-0031428,Allen Robinson,WR,49,NA,69.35517200315371,NA,1.4154116735337492,NA
2023,00-0031544,Amari Cooper,WR,130,NA,206.48694422261883,NA,1.5883611094047605,NA
2023,00-0031547,DeVante Parker,WR,55,NA,79.48721043451224,NA,1.4452220079002225,NA
2023,00-0031549,Nelson Agholor,WR,45,NA,92.67632099526236,NA,2.059473799894719,NA
2023,00-0031588,Stefon Diggs,WR,161,NA,295.34656636176794,NA,1.8344507227439,NA
2023,00-0031610,Darren Waller,TE,74,NA,110.03790026996285,NA,1.4869986522967953,NA
2023,00-0031687,Raheem Mostert,RB,NA,209,NA,567.0929577783681,NA,2.7133634343462587
2023,00-0032211,Tyler Lockett,WR,124,NA,235.8654415614435,NA,1.9021406577535764,NA
2023,00-0032464,Kalif Raymond,WR,44,NA,93.46091462596087,NA,2.124111696044565,NA
2023,00-0032764,Derrick Henry,RB,NA,280,NA,626.0126064696524,NA,2.235759308820187
2023,00-0032765,Michael Thomas,WR,64,NA,117.54956195308478,NA,1.8367119055169496,NA
2023,00-0033009,Tyler Boyd,WR,98,NA,189.8790166893159,NA,1.9375409866256728,NA
2023,00-0033040,Tyreek Hill,WR,172,NA,339.9441750234254,NA,1.9764196222292172,NA
2023,00-0033045,Ezekiel Elliott,RB,65,184,92.87043021875434,368.1856829629978,1.4287758495192975,2.0010091465380317
2023,00-0033077,Dak Prescott,QB,NA,56,NA,137.58660016082274,NA,2.456903574300406
2023,00-0033090,Hunter Henry,TE,61,NA,99.96327649662271,NA,1.6387422376495528,NA
2023,00-0033110,Tyler Higbee,TE,70,NA,151.0630337947514,NA,2.15804333992502,NA
2023,00-0033280,Christian McCaffrey,RB,83,272,198.14456088203588,780.0373199214227,2.387283866048625,2.867784264416995
2023,00-0033282,Curtis Samuel,WR,91,NA,174.14580919480068,NA,1.9136902109318756,NA
2023,00-0033288,George Kittle,TE,90,NA,179.1223481343186,NA,1.99024831260354,NA
2023,00-0033293,Aaron Jones,RB,43,142,100.40301131643355,396.16918881982565,2.3349537515449663,2.7899238649283498
2023,00-0033307,Kendrick Bourne,WR,55,NA,110.92353318358073,NA,2.0167915124287403,NA
2023,00-0033308,Matt Breida,RB,NA,55,NA,134.33122239354998,NA,2.442385861700908
2023,00-0033357,Taysom Hill,QB,40,81,100.08033527259249,287.2932479644078,2.5020083818148122,3.546830221782812
2023,00-0033526,Samaje Perine,RB,56,53,86.84068640106125,149.96203202096513,1.550726542876094,2.829472302282361
2023,00-0033553,James Conner,RB,NA,210,NA,505.38394756807224,NA,2.406590226514629
2023,00-0033591,Noah Brown,WR,56,NA,84.71125584789831,NA,1.5127009972838983,NA
2023,00-0033699,Austin Ekeler,RB,74,179,158.67922039265977,456.8630158237647,2.144313789089997,2.552307350970752
2023,00-0033857,JuJu Smith-Schuster,WR,47,NA,75.62558390683262,NA,1.6090549767411195,NA
2023,00-0033858,Jonnu Smith,TE,70,NA,155.28264669483178,NA,2.2183235242118826,NA
2023,00-0033873,Patrick Mahomes,QB,NA,75,NA,146.4048340334266,NA,1.952064453779021
2023,00-0033881,Evan Engram,TE,144,NA,263.5662840120639,NA,1.8303214167504436,NA
